,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
3758,CARE MED TRADING,Single Proprietorship,18-Aug-2014,Platinum,Active,2020-07-02,02-Jul-2021,201408111404954985485
3759,R. C. GERONIMO BUILDERS INC.,Corporation,14-Dec-2018,Platinum,Active,2020-07-02,02-Jul-2021,201812627221679413367
3760,ANGEL BUILDERS & CONSTRUCTION SUPPLY,Single Proprietorship,16-Jun-2015,Platinum,Active,2020-07-02,02-Jul-2021,2015061387111861247395
3761,"FELCONTECH TRADING AND SERVICES, INC.",Corporation,10-Mar-2015,Platinum,Active,2020-07-02,02-Jul-2021,201503129461473591096
3762,FPI ENTERPRISES,Single Proprietorship,08-Jul-2008,Platinum,Active,2020-07-02,02-Jul-2021,200807214121570028418
3763,ORO AUTOWORLD,Single Proprietorship,26-Sep-2012,Platinum,Active,2020-07-02,22-Jul-2021,20120959530323551302
3764,ACQUISITION SERVICE IMPLEMENTATION CONSTRUCTION INC,Corporation,26-Jun-2018,Platinum,Active,2020-07-02,15-Aug-2021,20180692819880564207
3765,LMB AGRI-FEEDS SUPPLY,Single Proprietorship,11-Feb-2015,Platinum,Active,2020-07-02,09-Jul-2021,201502126473294440655
3766,RAIN CONSTRUCTION CORPORATION,Corporation,18-Feb-2004,Platinum,Active,2020-07-02,11-Jul-2021,20040229038120434
3767,FAV CONSTRUCTION AND SUPPLY,Single Proprietorship,11-May-2015,Platinum,Active,2020-07-02,02-Jul-2021,201505135392132466172
3768,"MERALCO ENERGY, INC.",Corporation,19-Jun-2012,Platinum,Active,2020-07-02,24-Jul-2021,201206545221792699137
3769,"RBZ HOSPITAL SOLUTIONS, INC.",Corporation,12-Aug-2010,Platinum,Active,2020-07-02,31-Jul-2021,20100835170535004093
3770,LAREEVAN GROCERY,Single Proprietorship,07-Mar-2014,Platinum,Active,2020-07-02,02-Jul-2021,20140396038811385701
3771,KEREM IT SOLUTIONS,Single Proprietorship,22-Oct-2018,Platinum,Active,2020-07-02,02-Jul-2021,20181071742140267451
3772,BMG SHELL STATION,Single Proprietorship,11-Aug-2016,Platinum,Active,2020-07-02,02-Jul-2021,2016081809881757131916
3773,ZENSHIN SYSTEMS CORPORATION,Corporation,13-Nov-2002,Platinum,Active,2020-07-02,02-Jul-2021,20021116992452972769
3774,PRINCENA'S MACHINE SHOP,Single Proprietorship,11-May-2014,Platinum,Active,2020-07-02,02-Jul-2021,201405101614145523424
3775,HEATHER PLUS HOME FURNISHING ENTERPRISES,Single Proprietorship,04-Jan-2011,Platinum,Active,2020-07-02,02-Jul-2021,201101374581774101715
3776,ISECURE INTEGRATED BUSINESS SOLUTION INC.,Corporation,26-Mar-2007,Platinum,Active,2020-07-02,02-Jul-2021,20070313303323915366
3777,"MAXCOR PUBLISHING HOUSE, INC.",Corporation,17-Jul-2013,Platinum,Active,2020-07-02,02-Jul-2021,201307767481343942325
3778,"SUNNY GLADES PROPERTIES CORP. DOING BUSINESS UNDER THE NAMEAND STYLE OF 1. TAGAYTAY HAVEN HOTEL I 2. TAGAYTAY HAVENHOTEL II 3. PATEROS HAVEN HOTEL, DEMETER ESCAPADE, ANDSALACIA BEACHFRONT",Corporation,10-Oct-2007,Platinum,Active,2020-07-02,15-Jul-2021,200710142037357045632
3779,PULVERA HARDWARE,Corporation,30-Jan-2013,Platinum,Active,2020-07-02,05-Jul-2021,20130165063620283124
3780,GPACE FIRE FIGHTING EQUIPMENT AND SERVICES,Single Proprietorship,30-Jul-2003,Platinum,Active,2020-07-02,06-Aug-2021,20030717501435704260
3781,E.RAMOS TRADING,Single Proprietorship,05-Sep-2017,Platinum,Active,2020-07-02,26-Jul-2021,2017091423471132684075
3782,STARGO ENTERPRISES,Single Proprietorship,08-Apr-2017,Platinum,Active,2020-07-01,01-Jul-2021,201704168107737450711
3783,RIGNE GENERAL CONSTRUCTION,Single Proprietorship,03-Jun-2019,Platinum,Active,2020-07-01,01-Jul-2021,201906401841265194616
3784,UNICC HOMEWORKS TRADING,Single Proprietorship,22-Jul-2014,Platinum,Active,2020-07-01,01-Jul-2021,2014071084791156231864
3785,ASD COMMERCIAL,Single Proprietorship,03-May-2013,Platinum,Active,2020-07-01,01-Jul-2021,20130571083996535181
3786,GENDIESEL PHILIPPINES INC.,Corporation,11-Oct-2001,Platinum,Active,2020-07-01,07-Jul-2021,200110134111717503659
3787,EXTENSIVE STEEL WORKS AND CONSTRUCTION,Single Proprietorship,02-Jun-2014,Platinum,Active,2020-07-01,01-Jul-2021,201406103641360692265
3788,FERMAN TRADING & MANUFACTURING CORP.,Corporation,07-Sep-2001,Platinum,Active,2020-07-01,01-Jul-2021,20010916173673407
3789,C.S VELASCO CONSTRUCTION,Single Proprietorship,20-Nov-2008,Platinum,Active,2020-07-01,05-Jul-2021,20081123547163801243
3790,VM TECH SALES AND SERVICES,Single Proprietorship,08-Dec-2017,Platinum,Active,2020-07-01,01-Jul-2021,2017121241541341729279
3791,PLERM CONSTRUCTION & DEVELOPMENT CORPORATION,Corporation,09-Mar-2009,Platinum,Active,2020-07-01,01-Jul-2021,20090325294833737676
3792,JELAY CONSTRUCTION AND SUPPLY,Single Proprietorship,18-Jul-2014,Platinum,Active,2020-07-01,05-Jul-2021,2014071084161567512920
3793,SOLONIO CONSTRUCTION,Single Proprietorship,23-Apr-2012,Platinum,Active,2020-07-01,08-Jul-2021,201204520091643840413
3794,RBV CONSTRUCTION,Single Proprietorship,18-Jun-2020,Platinum,Active,2020-07-01,01-Jul-2021,202006218675899068258
3795,K-ALWIN'Z GENERAL MERCHANDISE CORP.,Corporation,26-Jul-2012,Platinum,Active,2020-07-01,01-Jul-2021,201207565271305088699
3796,ALQATANI ENTERPRISES,Single Proprietorship,14-Dec-2018,Platinum,Active,2020-07-01,01-Jul-2021,201812627521240843619
3797,MB DULNUAN CONSTRUCTION,Single Proprietorship,07-May-2018,Platinum,Active,2020-07-01,01-Jul-2021,201805100730659732557
3798,"NOVOMED, INC.",Corporation,14-Jan-2011,Platinum,Active,2020-07-01,01-Jul-2021,20110137641131804949
3799,MADLEX TRADING,Single Proprietorship,05-Jul-2017,Platinum,Active,2020-07-01,22-Jul-2021,2017071533701656623576
3800,BALBES SURVEYING SERVICES,Single Proprietorship,05-Aug-2013,Platinum,Active,2020-07-01,01-Jul-2021,2013087846934501641
3801,QUASAR SYSTEM CORPORATION,Corporation,06-Nov-2008,Platinum,Active,2020-07-01,01-Jul-2021,20081123324876566992
3802,ST. JUDE ENTERPRISES,Single Proprietorship,21-Jun-2006,Platinum,Active,2020-07-01,01-Jul-2021,200606104021325480059
3803,CALICA CONSTRUCTION,Single Proprietorship,01-Feb-2011,Platinum,Active,2020-07-01,01-Jul-2021,201102381641241707224
3804,MARIKART & SNACK BAR,Single Proprietorship,23-Sep-2015,Platinum,Active,2020-07-01,01-Jul-2021,2015091492781527938402
3805,REGAL PLAZA HOTEL,Single Proprietorship,21-Feb-2012,Platinum,Active,2020-07-01,01-Jul-2021,201202488961027801517
3806,JYG AND SON'S TRADING,Single Proprietorship,10-Apr-2015,Platinum,Active,2020-07-01,01-Jul-2021,201504132545395816801
3807,EIGEL MANAGEMENT CONSULTING,Single Proprietorship,05-Jul-2017,Platinum,Active,2020-07-01,01-Jul-2021,2017071533591461711507
3808,E.G. CANABE CONSTRUCTION,Single Proprietorship,17-Sep-2008,Platinum,Active,2020-07-01,01-Jul-2021,200809224661189381886
3809,THEMELIUS TRADING & PRINTING SERVICES,Single Proprietorship,11-Jun-2008,Platinum,Active,2020-07-01,01-Jul-2021,200806209461287446971
3810,CARFA TRADING,Single Proprietorship,02-Apr-2019,Platinum,Active,2020-07-01,01-Jul-2021,20190447709969256407
3811,STEERINGWHEEL INC.,Corporation,08-Jan-2019,Platinum,Active,2020-07-01,01-Jul-2021,2019016090720843290
3812,WJC CONSTRUCTION SERVICES,Single Proprietorship,11-Feb-2010,Platinum,Active,2020-07-01,01-Jul-2021,20100232001154911080
3813,RAND CHARLIE ENTERPRISES,Single Proprietorship,10-May-2008,Platinum,Active,2020-07-01,31-Jul-2021,20080520402902116193
3814,MGE INDUSTRIAL SUPPLIES & ENGINEERING SERVICES,Single Proprietorship,14-Jun-2011,Platinum,Active,2020-07-01,01-Jul-2021,20110641722252491509
3815,FOUNTAINWORLD CORPORATION,Corporation,28-Feb-2013,Platinum,Active,2020-07-01,01-Jul-2021,201302964631735595294
3816,SMS MARKETING,Single Proprietorship,26-Sep-2002,Platinum,Active,2020-07-01,01-Jul-2021,2002091082446760885
3817,E.I. SUITES,Single Proprietorship,21-Feb-2017,Platinum,Active,2020-07-01,01-Jul-2021,201702178861910886554
3818,FIL-ASIA AUTOMOTIVE & INDUSTRIES CORP.,Corporation,07-Jun-2012,Platinum,Active,2020-07-01,01-Jul-2021,201206539871598707549
3819,GLASDON SUPPLY INC.,Corporation,28-Dec-2018,Platinum,Active,2020-07-01,01-Jul-2021,20181261700701902386
3820,DUBBEL PHILIPPINES INC.,Corporation,06-Sep-2017,Platinum,Active,2020-07-01,01-Jul-2021,201709141416392026980
3821,METRO MACER TRADING AND GENERAL SERVICES,Corporation,08-Apr-2015,Platinum,Active,2020-07-01,01-Jul-2021,2015041322411799557705
3822,J.H.T. CONSTRUCTION BUILDERS AND SUPPLY,Single Proprietorship,10-Apr-2015,Platinum,Active,2020-07-01,01-Jul-2021,2015041325631019191484
3823,BIG J STEEL CONSTRUCTION CORPORATION,Corporation,21-Jan-2019,Platinum,Active,2020-07-01,01-Jul-2021,201901591371964690210
3824,YOYEN ENTERPRISES,Single Proprietorship,29-May-2007,Platinum,Active,2020-07-01,27-Jul-2021,20070513917519520090
3825,3G & A CONSTRUCTION AND SUPPLY,Single Proprietorship,11-Jul-2011,Platinum,Active,2020-07-01,01-Jul-2021,20110742344156326661
3826,FORTUNETRACT AGRO SALES INC.,Corporation,12-Feb-2007,Platinum,Active,2020-07-01,01-Jul-2021,200702125891765771036
3827,SISSI-IT CONSTRUCTION,Single Proprietorship,03-Feb-2011,Platinum,Active,2020-07-01,01-Jul-2021,20110238258839185273
3828,ACT (MACHINERIES AND METALCRAFT) CORPORATION,Corporation,03-May-2006,Platinum,Active,2020-07-01,02-Aug-2021,20060510095714138216
3829,"SMCC PHILIPPINES, INC.",Corporation,04-Mar-2019,Platinum,Active,2020-07-01,01-Jul-2021,20190352366320380119
3830,RAND COMPUTER CENTER,Single Proprietorship,05-Aug-2005,Platinum,Active,2020-07-01,31-Jul-2021,2005087980981434690
3831,D'5J CONSTRUCTION & SUPPLY,Single Proprietorship,06-Mar-2018,Platinum,Active,2020-07-01,01-Jul-2021,2018031115072075936507
3832,GENVIN AIRCONDITIONING SERVICES,Single Proprietorship,06-Feb-2017,Platinum,Active,2020-07-01,01-Jul-2021,201702181529517610679
3833,S.I.G.E TRADING,Single Proprietorship,31-Aug-2012,Platinum,Active,2020-07-01,01-Jul-2021,201208582211594660296
3834,QUEEN JAYE GARMENTS,Single Proprietorship,15-Mar-2017,Platinum,Active,2020-07-01,01-Jul-2021,2017031734851552120104
3835,ESTILO DE QUIWA ENTERPRISE,Single Proprietorship,21-Jul-2016,Platinum,Active,2020-07-01,01-Jul-2021,201607178234525124607
3836,GREEN OPTIONS AGRICULTURAL AND ENVIRONMENTAL BUSINESS CENTER,Single Proprietorship,14-Jul-2015,Platinum,Active,2020-07-01,30-Jul-2021,2015071418072147002634
3837,ASSET BUILDERS CORPORATION,Corporation,07-Mar-2007,Platinum,Active,2020-07-01,01-Jul-2021,20070313055614787496
3838,REDCAR TRADING AND CONSTRUCTION,Single Proprietorship,06-Mar-2003,Platinum,Active,2020-07-01,05-Aug-2021,20030314851071886797
3839,JOEREVIC GENERAL MERCHANDISE,Single Proprietorship,02-May-2019,Platinum,Active,2020-07-01,01-Jul-2021,201905442522001204307
3840,"NEGROS DAYSPRING AGRICULTURAL & VETERINARY SUPPLY,INCORPORATED",Corporation,04-Jun-2009,Platinum,Active,2020-07-01,01-Jul-2021,20090626973138260167
3841,SPICE CUISINE FOOD SERVICES INC.,Corporation,08-Feb-2018,Platinum,Active,2020-07-01,01-Jul-2021,20180211573978433008
3842,VERMED DRUG AND PHARMA DISTRIBUTOR,Single Proprietorship,25-Jan-2012,Platinum,Active,2020-07-01,01-Jul-2021,201201474621505464894
3843,ZANEYA BUILDERS & SUPPLY,Single Proprietorship,17-Nov-2017,Platinum,Active,2020-07-01,01-Jul-2021,20171112878461143662
3844,ILOILO-EAST EMPIRE MERCHANDISING INC.,Corporation,28-Jan-2014,Platinum,Active,2020-07-01,01-Jul-2021,201401922291277198515
3845,SYNERMAXX CORPORATION,Corporation,14-Jan-2016,Platinum,Active,2020-07-01,01-Jul-2021,201601158573589112980
3846,COLUMBIA COMPUTER CENTER INC. - CAGAYAN DE ORO,Corporation,01-Apr-2004,Platinum,Active,2020-07-01,01-Jul-2021,200404158301692785375
3847,VICTA CONSTRUCTION MARKETING & GENERAL SERVICES,Single Proprietorship,31-Oct-2006,Platinum,Active,2020-07-01,08-Jul-2021,200610115711114034599
3848,FURNITURE TRENDS BY SHADREA CO.,Partnership,07-Jul-2017,Platinum,Active,2020-07-01,05-Jul-2021,2017071528461112434330
3849,NYSA ENGINEERING SERVICES,Single Proprietorship,12-Apr-2007,Platinum,Active,2020-07-01,05-Jul-2021,20070413413385765049
3850,NIU.COM COMPUTER SHOP,Single Proprietorship,13-Mar-2012,Platinum,Active,2020-07-01,01-Jul-2021,201203921321812552270
3851,PRO DIGITAL IMAGE WORKS INC.,Corporation,16-Oct-2012,Platinum,Active,2020-07-01,01-Jul-2021,201210939761581356895
3852,"YCT BUILDERS CENTER CO., INC.",Corporation,07-Jun-2007,Platinum,Active,2020-07-01,01-Jul-2021,20070614128356300826
3853,G-WELL GENERAL MERCHANDISE,Single Proprietorship,31-Mar-2008,Platinum,Active,2020-07-01,01-Jul-2021,200803197131880877957
3854,OCM STEEL CORPORATION,Corporation,29-Jan-2007,Platinum,Active,2020-07-01,01-Jul-2021,200701123511528089098
3855,ALLIANCE OF ISABELA DISABLED PERSON'S DEVELOPMENTCOOPERATIVE,Cooperative,27-Jul-2009,Platinum,Active,2020-07-01,01-Jul-2021,200907278681334080383
3856,ORO OXYGEN CORPORATION,Corporation,14-Sep-2007,Platinum,Active,2020-07-01,29-Jul-2021,20070916465199296640
3857,LACTO ASIA ZAMBOANGA MARKETING,Single Proprietorship,14-Jan-2008,Platinum,Active,2020-07-01,01-Jul-2021,20080118225499646931
3858,TRUMPH MOTORCYCLE CORPORATION,Corporation,26-Nov-2019,Platinum,Active,2020-07-01,01-Jul-2021,2019118017932669895
3859,AL-HUSAYN CONSTRUCTION,Single Proprietorship,14-Nov-2008,Platinum,Active,2020-07-01,03-Jul-2021,20081123466525509812
3860,MEGCA CONSTRUCTION,Single Proprietorship,07-Mar-2019,Platinum,Active,2020-07-01,01-Jul-2021,201903515901643024434
3861,OMICRON CONSTRUCTION,Single Proprietorship,19-Jul-2007,Platinum,Active,2020-07-01,09-Jul-2021,200707151941490965566
3862,RED MARJAN COMMERCIAL,Single Proprietorship,10-Oct-2014,Platinum,Active,2020-07-01,01-Jul-2021,2014101166641635609712
3863,ILFREO CONSTRUCTION & TRADING,Single Proprietorship,16-Mar-2004,Platinum,Active,2020-07-01,01-Jul-2021,20040334451702673799
3864,JT CHUA CONSTRUCTION INC.,Corporation,20-Jul-2012,Platinum,Active,2020-07-01,01-Jul-2021,201207562121252377248
3865,THE HOUSE PRINTERS CORPORATION,Corporation,13-Nov-2003,Platinum,Active,2020-07-01,21-Aug-2021,200311351341285517595
3866,HANDLINK INC,Corporation,07-Aug-2017,Platinum,Active,2020-07-01,01-Jul-2021,2017081476461714237903
3867,MGPC MARKETING,Single Proprietorship,25-Apr-2016,Platinum,Active,2020-07-01,01-Jul-2021,201604169419167732932
3868,"RACO TRADING PHILS., INC.",Corporation,17-Oct-2007,Platinum,Active,2020-07-01,01-Jul-2021,20071017058826439274
3869,DEQAGON CONSTRUCTION,Single Proprietorship,22-Jun-2020,Platinum,Active,2020-07-01,01-Jul-2021,202006218881293207833
3870,MEO & CORA'S EATERY,Single Proprietorship,26-Jan-2016,Platinum,Active,2020-07-01,01-Jul-2021,201601159882425061839
3871,ZEOLITE DIAGNOSTIC SUPPLIES,Single Proprietorship,28-Feb-2014,Platinum,Active,2020-07-01,05-Jul-2021,201402952811959958556
3872,GCM PHARMACEUTICAL DEALER,Single Proprietorship,08-Mar-2012,Platinum,Active,2020-07-01,01-Jul-2021,201203499382056896188
3873,MALAGONGBIE CONSTRUCTION,Single Proprietorship,14-Apr-2020,Platinum,Active,2020-07-01,01-Jul-2021,2020042154362085540307
3874,AMORICH CONSTRUCTION SERVICES & SUPPLY,Single Proprietorship,27-Feb-2019,Platinum,Active,2020-07-01,05-Jul-2021,20190253127342580301
3875,"A.T. BARRAMEDA CONSTRUCTION, INC.",Corporation,04-Nov-2018,Platinum,Active,2020-07-01,01-Jul-2021,20181170075679058129
3876,"BIODEVICES, INC.",Corporation,23-Jul-2009,Platinum,Active,2020-07-01,01-Jul-2021,200907278351214954326
3877,MOIST GRAPHIC DESIGN AND CREATIVE SERVICES,Single Proprietorship,08-Oct-2010,Platinum,Active,2020-07-01,01-Jul-2021,20101036281311185229
3878,KRIZLANZ PHARMACY AND TRADING,Single Proprietorship,13-Apr-2016,Platinum,Active,2020-07-01,11-Jul-2021,201604168550221056887
3879,AGREE DEVELOPMENT TRADE INC.,Corporation,16-Jan-2008,Platinum,Active,2020-07-01,01-Jul-2021,200801182571864753415
3880,RGDG CONSTRUCTION,Single Proprietorship,30-Jan-2012,Platinum,Active,2020-07-01,01-Jul-2021,201201476821354077598
3881,ABAV TRADING,Single Proprietorship,04-Aug-2010,Platinum,Active,2020-07-01,01-Jul-2021,2010083500868088212
3882,CEPALCO ENERGY SERVICES CORPORATION,Corporation,26-Jul-2006,Platinum,Active,2020-07-01,01-Jul-2021,200607109261753730081
3883,MIKE'S ENTERPRISES,Single Proprietorship,28-Feb-2017,Platinum,Active,2020-07-01,01-Jul-2021,2017021766091790860024
3884,FRV DISTRIBUTION AND GENERAL MERCHANDISE,Single Proprietorship,28-May-2010,Platinum,Active,2020-07-01,13-Jul-2021,20100533828614136323
3885,BRUN AIRCONDITION & REFRIGERATION SALES & SERVICES,Corporation,06-Nov-2006,Platinum,Active,2020-07-01,01-Jul-2021,200611116131211382930
3886,GOCOM SYSTEMS AND SOLUTIONS CORPORATION,Corporation,12-May-2015,Platinum,Active,2020-07-01,01-Jul-2021,2015051354791000791540
3887,DOMESTIC TRADING CORPORATION,Corporation,02-Oct-2001,Platinum,Active,2020-07-01,01-Jul-2021,2001101741537912689
3888,C.T.A FIBERGLASS FABRICATOR,Single Proprietorship,01-Apr-2018,Platinum,Active,2020-07-01,01-Jul-2021,201804107131618816742
3889,ZHUJAR MANUFACTURING INCORPORATION,Corporation,30-Nov-2016,Platinum,Active,2020-07-01,26-Jul-2021,2016111913671234920976
3890,YPC CONSTRUCTION,Single Proprietorship,31-Aug-2017,Platinum,Active,2020-07-01,01-Jul-2021,201708142606663585231
3891,KEASCIA CONSTRUCTION & SUPPLY,Single Proprietorship,11-Dec-2007,Platinum,Active,2020-07-01,01-Jul-2021,20071217958747463239
3892,CBJ CALIBRATION AND ENTERPRISES,Single Proprietorship,28-Jan-2015,Platinum,Active,2020-06-30,30-Jun-2021,2015011247691638340293
3893,JLWEE TRADING,Single Proprietorship,19-Jul-2018,Platinum,Active,2020-06-30,30-Jun-2021,201807887331397620657
3894,VSM STORE,Single Proprietorship,09-Jun-2020,Platinum,Active,2020-06-30,30-Jun-2021,2020062180121024018191
3895,AL-JEDDA CONSTRUCTION SERVICES,Single Proprietorship,04-Oct-2019,Platinum,Active,2020-06-30,30-Jun-2021,20191017555533640030
3896,ZAREPATH CONSTRUCTION AND SUPPLY,Single Proprietorship,16-Aug-2016,Platinum,Active,2020-06-30,30-Jun-2021,2016081816621899530112
3897,JAYBEBS RENT A CAR,Single Proprietorship,26-Aug-2015,Platinum,Active,2020-06-30,30-Jun-2021,201508146399510234544
3898,E &AMP; L TECH &AMP; GENERAL MERCHANDISE,Single Proprietorship,16-Aug-2017,Platinum,Active,2020-06-30,30-Jun-2021,2017081450701119685560
3899,GNTS CO. OPERATING UNDER THE NAME OF GNTS BUILDERS,Partnership,19-Jun-2019,Platinum,Active,2020-06-30,08-Jul-2021,201906375461345868051
3900,EED FAMILY REALTY & DEVELOPMENT CORPORATION,Corporation,10-Apr-2019,Platinum,Active,2020-06-30,30-Jun-2021,201904467111967371752
3901,ZERACSE ENTERPRISE CORPORATION,Corporation,19-Oct-2016,Platinum,Active,2020-06-30,30-Jun-2021,201610189172147672170
3902,ACM ENTERPRISES,Single Proprietorship,21-Jan-2016,Platinum,Active,2020-06-30,30-Jun-2021,201601159318659405947
3903,ALDRED'S EVENT CATERING SERVICES,Single Proprietorship,13-Aug-2019,Platinum,Active,2020-06-30,30-Jun-2021,2019082802528847677
3904,WEBCODE I.T. SOLUTION,Single Proprietorship,02-Dec-2016,Platinum,Active,2020-06-30,30-Jun-2021,2016121910541666124960
3905,RUR CONSTRUCTION AND SUPPLY,Single Proprietorship,15-May-2012,Platinum,Active,2020-06-30,30-Jun-2021,201205779591881346432
3906,"LUCKY EDUCATIONAL SUPPLY, INC.",Corporation,16-Feb-2004,Platinum,Active,2020-06-30,30-Jun-2021,20040228511334677358
3907,AFS CONSTRUCTION AND ENTERPRISES,Single Proprietorship,30-Mar-2011,Platinum,Active,2020-06-30,30-Jun-2021,20110340029751829921
3908,MARYUKAN CONSTRUCTION,Single Proprietorship,16-Apr-2019,Platinum,Active,2020-06-30,30-Jun-2021,201904458621922344956
3909,A2Z08 MARKETING,Single Proprietorship,22-Jul-2015,Platinum,Active,2020-06-30,30-Jun-2021,201507142780671849647
3910,L-BETHS CONSTRUCTION,Single Proprietorship,04-Sep-2008,Platinum,Active,2020-06-30,30-Jun-2021,200809222611785947894
3911,ALREN'S GEN. MERCHANDISE,Single Proprietorship,20-Apr-2017,Platinum,Active,2020-06-30,24-Aug-2021,2017041667651089876249
3912,"BIG DADDY HOTEL, INC.",Corporation,24-Mar-2015,Platinum,Active,2020-06-30,30-Jun-2021,2015031310851084860308
3913,MIGHTY CONSTRUCTION AND ENTERPRISES,Single Proprietorship,04-Jan-2019,Platinum,Active,2020-06-30,30-Jun-2021,20190161462268292545
3914,7 GREEN LEAVES RESOURCES CORP.,Corporation,09-Jun-2014,Platinum,Active,2020-06-30,30-Jun-2021,2014061045331282975877
3915,TRIPPLE G BUILDERS,Single Proprietorship,23-May-2017,Platinum,Active,2020-06-30,30-Jun-2021,2017051612741592107098
3916,R. CARAM MULTIMEDIA CORP.,Corporation,29-Jul-2013,Platinum,Active,2020-06-30,30-Jun-2021,201307779281087097991
3917,IFS TRADING,Single Proprietorship,11-Mar-2004,Platinum,Active,2020-06-30,30-Jun-2021,2004033400537080120
3918,"AXENT, INC.",Corporation,11-Jun-2012,Platinum,Active,2020-06-30,30-Jun-2021,2012061325831297659290
3919,CEMETRIC CONSTRUCTION,Single Proprietorship,23-Apr-2019,Platinum,Active,2020-06-30,30-Jun-2021,201904453501861037083
3920,RESCUEMED TECHNOLOGIES ENTERPRISES,Single Proprietorship,30-Sep-2014,Platinum,Active,2020-06-30,09-Jul-2021,20140911550227151511
3921,A.C. RIVERO DEVELOPMENT CORPORATION,Corporation,28-May-2007,Platinum,Active,2020-06-30,30-Jun-2021,200705138951517701898
3922,CASH PROCESSING SOLUTIONS LTD,Foreign Company Organization,07-May-2018,Platinum,Active,2020-06-30,01-Jul-2021,201805100920967305616
