,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
946,PHINTECSTAR CONSTRUCTION INC.,Corporation,04-Dec-2012,Platinum,Active,10-Oct-2019,10-Oct-2020,20200862828825318633
947,EFC DEVELOPMENT CORPORATION,Corporation,14-Dec-2018,Platinum,Active,11-Dec-2019,18-Dec-2020,20200862819680789440
948,319 GLOBAL TRADING INC.,Corporation,04-Dec-2012,Platinum,Active,26-Sep-2019,26-Sep-2020,20200262812618249121
949,ASTILLA CONSTRUCTION AND SUPPLY,Single Proprietorship,14-Dec-2018,Platinum,Active,23-Jan-2020,23-Jan-2021,202002627481638078391
950,"NEGRENSE VOLUNTEERS FOR CHANGE FOUNDATION, INC.",Corporation,27-Nov-2012,Platinum,Active,30-Oct-2019,30-Oct-2020,202006625931044147175
951,SPEED TOUCH CONSTRUCTION,Single Proprietorship,21-Nov-2018,Platinum,Active,19-Dec-2019,19-Dec-2020,202002664521182814717
952,ROBI BUILDERS AND SUPPLY,Single Proprietorship,21-Nov-2018,Platinum,Active,05-Dec-2019,10-Dec-2020,20200266436133429994
953,HINO BALINTAWAK,Corporation,22-Nov-2018,Platinum,Active,22-Nov-2019,26-Nov-2020,202002663001493358127
954,CHRISDON TRADING,Single Proprietorship,20-Feb-2013,Platinum,Active,29-Oct-2019,29-Oct-2020,202002662911252165675
955,GOLDEN DELL GENERIC DISTRIBUTOR,Single Proprietorship,18-Feb-2013,Platinum,Active,17-Sep-2019,26-Oct-2020,202008662531922918177
956,RBMJ CONSTRUCTION AND SUPPLY,Single Proprietorship,26-Nov-2018,Platinum,Active,06-Dec-2019,06-Dec-2020,20200665801535741684
957,AK2 BUILDERS,Single Proprietorship,26-Nov-2018,Platinum,Active,29-Nov-2019,17-Dec-2020,202003657981425618239
958,CMKO GEOTECHNICAL SERVICES,Single Proprietorship,27-Nov-2018,Platinum,Active,30-Oct-2019,30-Oct-2020,202002655101147783204
959,PAG-UN BUILDERS & SUPPLY,Single Proprietorship,28-Nov-2018,Platinum,Active,20-Nov-2019,10-Dec-2020,20200565295456910247
960,"888 GALLANT MANPOWER AND MANAGEMENT SERVICES, INC.",Corporation,28-Nov-2018,Platinum,Active,08-Jan-2020,10-Jan-2021,202006652471887811515
961,HTECH CORPORATION,Corporation,01-Feb-2013,Platinum,Active,09-Oct-2019,09-Oct-2020,20200665232312777192
962,"SOCIAL ENTERPRISE DEVELOPMENT PARTNERSHIPS, INC.",Corporation,31-Jan-2013,Platinum,Active,30-Oct-2019,13-Nov-2020,20200265173500506995
963,TAGLINE COMMUNICATIONS INC.,Corporation,31-Jan-2013,Platinum,Active,28-Jan-2020,06-Feb-2021,20200265167583562795
964,DGL VERACITY SYSTEMS CORPORATION,Corporation,31-Jan-2013,Platinum,Active,27-Dec-2019,29-Dec-2020,202007651571997090838
965,PAINTLINE PRINTING SERVICES,Single Proprietorship,31-Jan-2013,Platinum,Active,25-Nov-2019,25-Nov-2020,202002651131832100632
966,HERMCOR CONSTRUCTION AND SUPPLY,Single Proprietorship,28-Jan-2013,Platinum,Active,10-Dec-2019,14-Jan-2021,202002648971529545119
967,BANSAY SEAFOODS RESTAURANT & CATERING SERVICES,Single Proprietorship,03-Dec-2018,Platinum,Active,20-Sep-2019,20-Sep-2020,202008647111741004733
968,DYNAMIC PLANNERS CONSTRUCTION CORPORATION,Corporation,07-Feb-2003,Platinum,Active,23-Aug-2019,23-Aug-2020,20200264685745859335
969,"RCDS CONSTRUCTION AND SUPPLY, INC.",Corporation,16-Jan-2013,Platinum,Active,17-Jan-2020,25-Jan-2021,20200264262215452518
970,VIRGIN BUILDERS CONSTRUCTION,Single Proprietorship,16-Jan-2013,Platinum,Active,27-Sep-2019,22-Oct-2020,202002642301285029061
971,D.L. SUIDTACONSTRUCTION,Single Proprietorship,12-Nov-2018,Platinum,Active,11-Dec-2019,11-Dec-2020,20200768186134462147
972,DALCON BUILDERS,Single Proprietorship,12-Nov-2018,Platinum,Active,13-Dec-2019,17-Dec-2020,202002681821980328308
973,TRANSCOLD REFRIGERATION CENTER,Single Proprietorship,13-Mar-2013,Platinum,Active,13-Dec-2019,14-Dec-2020,202002681721032587319
974,ACF POWER ENTERPRISES,Single Proprietorship,13-Mar-2013,Platinum,Active,20-Aug-2019,03-Sep-2020,202006681341267199706
975,ALOBORINTH CONSTRUCTION SUPPLY,Single Proprietorship,13-Nov-2018,Platinum,Active,03-Dec-2019,03-Dec-2020,202002681051500519006
976,CONNEXATIVE SOLUTIONS INC.,Corporation,14-Nov-2018,Platinum,Active,16-Dec-2019,16-Dec-2020,202002679602122828554
977,FIESTATIC GENERAL MERCHANDISE,Single Proprietorship,14-Nov-2018,Platinum,Active,02-Sep-2019,02-Sep-2020,20200767912821934612
978,RAP-PORT INNOVATION CORP.,Corporation,06-Mar-2013,Platinum,Active,20-Aug-2019,20-Aug-2020,20200867526933949522
979,GREENHEAT CORPORATION,Corporation,04-Mar-2013,Platinum,Active,08-Aug-2019,28-Aug-2020,202002672421440281464
980,JOHAIRY BUILDERS,Single Proprietorship,16-Nov-2018,Platinum,Active,23-Dec-2019,28-Dec-2020,202003672011834785479
981,SIALDANG CONSTRUCTION AND ENTERPRISES,Single Proprietorship,01-Mar-2013,Platinum,Active,22-Nov-2019,09-Dec-2020,2020066719034531063
982,SY MEDICAL TRADING CORPORATION,Corporation,01-Mar-2013,Platinum,Active,18-Nov-2019,21-Nov-2020,20200267092967189266
983,G-MARS CONSTRUCTION,Single Proprietorship,28-Feb-2013,Platinum,Active,08-Oct-2019,08-Oct-2020,20200767048757565960
984,JE-JEI BUILDERS AND SUPPLY,Single Proprietorship,19-Nov-2018,Platinum,Active,15-Jan-2020,15-Jan-2021,20200267013565753863
985,TERPUCOM COMPUTER ACCESSORIES MKTG.,Single Proprietorship,28-Feb-2013,Platinum,Active,26-Dec-2019,26-Dec-2020,202002669431928517122
986,DEYAN CONSTRUCTION,Single Proprietorship,27-Feb-2013,Platinum,Active,28-Oct-2019,17-Nov-2020,202007668351461362810
987,C4S GENERAL MERCHANDISE,Single Proprietorship,20-Nov-2018,Platinum,Active,17-Sep-2019,17-Sep-2020,20200866779584619227
988,"TERA-IMAGING HEALTHCARE I.T. SOLUTIONS, INC.",Corporation,20-Nov-2018,Platinum,Active,07-Oct-2019,07-Oct-2020,20200266648730156834
989,RMR CONSTRUCTION AND TRADING,Single Proprietorship,21-Nov-2018,Platinum,Active,02-Sep-2019,02-Sep-2020,20200366546334125048
990,SLW8 BUILDERS,Single Proprietorship,21-Nov-2018,Platinum,Active,26-Nov-2019,28-Nov-2020,202006664661567033357
991,JJB ENTERPRISES,Single Proprietorship,19-Apr-2013,Platinum,Active,24-Oct-2019,05-Nov-2020,20200270337641335986
992,PHILIPPINE EXHIBITIONS AND TRADE CORPORATION FORMERLY:PHILIPPINE EXHIBITS AND THEMEPARKS CORPORATION (PETCO),Corporation,19-Apr-2013,Platinum,Active,14-Oct-2019,14-Oct-2020,2020067028528084331
993,"NBL CONSTRUCTION, INC.",Corporation,29-Oct-2018,Platinum,Active,06-Sep-2019,06-Sep-2020,202006702781253392869
994,CPT CENTRAL CORPORATION,Corporation,04-Nov-2018,Platinum,Active,04-Sep-2019,04-Sep-2020,202007701922012525885
995,ESE AUTO PARTS ENTERPRISES,Single Proprietorship,11-Apr-2013,Platinum,Active,20-Nov-2019,23-Nov-2020,202002698471302708218
996,PROJEXEL CONSTRUCTION CORPORATION,Corporation,06-Nov-2018,Platinum,Active,12-Nov-2019,21-Nov-2020,20200569794447690260
997,UM BUSINESS INC.,Corporation,10-Apr-2013,Platinum,Active,18-Oct-2019,18-Oct-2020,20200269585650298454
998,REMAR CONSTRUCTION,Single Proprietorship,04-Apr-2013,Platinum,Active,29-Nov-2019,02-Dec-2020,20200269477765760251
999,STASH PH PINAS INC,Corporation,07-Nov-2018,Platinum,Active,16-Aug-2019,16-Aug-2020,202007693001298806836
1000,"ARMSCOR SHOOTING CENTER, INC. - SAN FERNANDO BRANCH",Corporation,02-Apr-2013,Platinum,Active,20-Nov-2019,20-Nov-2020,20200869270345710874
1001,888 GALLANT SECURITY SERVICES CORPORATION,Corporation,01-Apr-2013,Platinum,Active,06-Jan-2020,06-Jan-2021,202006691491495792955
1002,DELMA ENTERPRISE,Single Proprietorship,08-Nov-2018,Platinum,Active,26-Sep-2019,26-Sep-2020,202002690462083415404
1003,D2J BUILDERS VENTURE,Single Proprietorship,27-Mar-2013,Platinum,Active,02-Oct-2019,02-Oct-2020,20200769029699190499
1004,ZMA I CONSTRUCTION & SUPPLY,Single Proprietorship,22-Mar-2013,Platinum,Active,04-Dec-2019,17-Dec-2020,20200268840400282276
1005,MLS JC CONSTRUCTION SERVICES,Single Proprietorship,08-Nov-2018,Platinum,Active,21-Nov-2019,29-Nov-2020,20200268825702071680
1006,"LUG KONSTRACT, INC.",Corporation,08-Nov-2018,Platinum,Active,04-Dec-2019,04-Dec-2020,20200668778547383446
1007,"FILEPINO, INC.",Corporation,12-Nov-2018,Platinum,Active,22-Nov-2019,17-Dec-2020,20200268696125094573
1008,RGB SDN. BHD.,Foreign Company Organization,15-Mar-2013,Platinum,Active,15-Aug-2019,30-Aug-2020,20200768421953324571
1009,MAG KONSTRUCTION & SUPPLY INC.,Corporation,12-Nov-2018,Platinum,Active,12-Nov-2019,20-Nov-2020,202006684001891879043
1010,CAMELOT CONSTRUCTION WORKS,Single Proprietorship,13-Mar-2013,Platinum,Active,27-Nov-2019,27-Nov-2020,20200868199365458039
1011,FLEURDELIS CONSTRUCTION AND SUPPLY,Single Proprietorship,11-Oct-2018,Platinum,Active,15-Nov-2019,28-Nov-2020,202006734151411692492
1012,MC SAMPANG CONSTRUCTION,Single Proprietorship,04-Jun-2013,Platinum,Active,23-Aug-2019,24-Aug-2020,202005733611518116075
1013,QUATRIX CONSTRUCTION AND SUPPLY INC.,Corporation,12-Oct-2018,Platinum,Active,17-Oct-2019,17-Oct-2020,202006733482003248499
1014,PREMIERE AMMUNITIONS & COMPONENTS INNOVATION ENTERPRISE,Single Proprietorship,04-Jun-2013,Platinum,Active,04-Dec-2019,04-Dec-2020,202008733471984422252
1015,JACAA DESIGN AND CONSTRUCTION,Single Proprietorship,12-Oct-2018,Platinum,Active,21-Nov-2019,21-Nov-2020,202002732801154769668
1016,BAP CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,31-May-2013,Platinum,Active,17-Sep-2019,17-Sep-2020,20200273132831105879
1017,AVC CONSTRUCTION AND SUPPLY,Single Proprietorship,15-Oct-2018,Platinum,Active,18-Oct-2019,18-Oct-2020,202004730292100993192
1018,KEFA INFORMATION TECHNOLOGY SERVICES,Single Proprietorship,15-Oct-2018,Platinum,Active,07-Oct-2019,07-Oct-2020,20200772748958898411
1019,HEXA CM INDUSTRIAL AND TRADING CORP.,Corporation,17-Oct-2018,Platinum,Active,18-Dec-2019,18-Dec-2020,20200272677228931347
1020,ATENEO DE DAVAO UNIVERSITY-INSTITUTE FOR SOCIO-ECONOMICDEVELOPMENT INITIATIVES,Corporation,24-May-2013,Platinum,Active,20-Nov-2019,20-Nov-2020,2020027261320446246
1021,ARBUL BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,20-Oct-2018,Platinum,Active,23-Oct-2019,29-Oct-2020,202007725962099059984
1022,ACIA BUILDERS AND SUPPLIES,Single Proprietorship,24-May-2013,Platinum,Active,26-Sep-2019,26-Sep-2020,20200372501120342238
1023,ISAIAS UY & SONS DEVELOPMENT CORPORATION,Corporation,16-Jan-2008,Platinum,Active,02-Oct-2019,05-Nov-2020,20200272429720958365
1024,J. CORPUZ BUILDERS,Single Proprietorship,20-Oct-2018,Platinum,Active,11-Dec-2019,11-Dec-2020,20200272290844238209
1025,MANILA ALLIED MANAGEMENT SERVICES COOPERATIVE,Cooperative,15-Feb-2012,Platinum,Active,10-Oct-2019,05-Nov-2020,202006719822132353061
1026,TRADERS KING ENTERPRISE,Single Proprietorship,22-Oct-2018,Platinum,Active,24-Sep-2019,24-Sep-2020,20200871689116058676
1027,EVERYDAY ENTERPRISE,Single Proprietorship,06-May-2013,Platinum,Active,13-Dec-2019,24-Dec-2020,202006712001645332333
1028,STRATEGIC INTERNATIONAL DEFENSE INC.,Corporation,26-Oct-2018,Platinum,Active,15-Jan-2020,15-Jan-2021,20200871003129440692
1029,ST. JOSEPH CONSTRUCTION AND TRADING,Single Proprietorship,22-Apr-2013,Platinum,Active,20-Nov-2019,29-Dec-2020,202004703831516111082
1030,"LED-ETICKLES MEDIA ADVERTISING, INC.",Corporation,19-Apr-2013,Platinum,Active,27-Dec-2019,27-Dec-2020,20200370352125255620
1031,APEX PLASTIC PIPING SUPPLY AND SERVICES INC.,Corporation,08-Jul-2013,Platinum,Active,30-Dec-2019,30-Dec-2020,20200375740988825978
1032,G.L. SANTOS CONSTRUCTION,Single Proprietorship,29-Sep-2018,Platinum,Active,12-Nov-2019,12-Nov-2020,20200275711125367658
1033,GREEN OPTIONS TRADING,Corporation,08-Jul-2013,Platinum,Active,27-Nov-2019,04-Dec-2020,202002755551174117963
1034,INEWVATION INTERNATIONAL CORPORATION,Corporation,08-Jul-2013,Platinum,Active,16-Aug-2019,16-Aug-2020,202002755051619417717
1035,PRISM BUILDERS,Single Proprietorship,01-Oct-2018,Platinum,Active,11-Dec-2019,17-Dec-2020,202002754722070973639
1036,PHILJETS AERO SERVICES INC.,Corporation,08-Jul-2013,Platinum,Active,03-Sep-2019,05-Sep-2020,20200275444576457112
1037,N-J CONSTRUCTION,Single Proprietorship,02-Oct-2018,Platinum,Active,27-Sep-2019,02-Oct-2020,2020087527087435535
1038,CCO ENGINEERING CONSTRUCTION AND SUPPLY,Single Proprietorship,25-Jun-2013,Platinum,Active,28-Oct-2019,30-Oct-2020,20200275012859601053
1039,YAMAR CONSTRUCTION,Single Proprietorship,04-Oct-2018,Platinum,Active,29-Oct-2019,29-Oct-2020,202003747611737805537
1040,BOHOL ARCH CONSTRUCTION AND DEVELOPMENT - (BARCODE) CORP.,Corporation,24-Jun-2013,Platinum,Active,08-Nov-2019,13-Nov-2020,20200374738547213671
1041,ELINE TECHNOLOGY AND ENTERPRISES,Single Proprietorship,21-Jun-2013,Platinum,Active,11-Nov-2019,11-Nov-2020,20200274627865083338
1042,"MD JERAM CONSTRUCTION, INC.",Corporation,19-Jun-2013,Platinum,Active,27-Nov-2019,27-Nov-2020,202002744261264319445
1043,WEST POINT ENGINEERING SUPPLIES INCORPORATED,Corporation,05-Oct-2018,Platinum,Active,25-Oct-2019,25-Oct-2020,20200274425729316395
1044,JAICA CONST. CORP.,Corporation,08-Oct-2018,Platinum,Active,06-Sep-2019,16-Oct-2020,202008741281244509021
1045,JBM ENGINEERS AND SUPPLY,Single Proprietorship,13-Jun-2013,Platinum,Active,13-Aug-2019,24-Aug-2020,202006740911397109388
1046,RANCHER BUILDERS SERVICES,Single Proprietorship,09-Oct-2018,Platinum,Active,09-Oct-2019,29-Oct-2020,202006738722034024592
1047,MATTERHORN MOTOR INC. / FORD QUEZON AVENUE,Corporation,10-Oct-2018,Platinum,Active,04-Dec-2019,04-Dec-2020,202002738371428653257
1048,KAÑON GENERAL MERCHANDISE,Single Proprietorship,11-Oct-2018,Platinum,Active,18-Sep-2019,16-Oct-2020,202006738231083353242
1049,APEXO BUILDERS,Single Proprietorship,11-Oct-2018,Platinum,Active,13-Dec-2019,13-Dec-2020,202002737901260665563
1050,GREEN ISLAND ENTERPRISES,Single Proprietorship,07-Jun-2013,Platinum,Active,28-Aug-2019,28-Aug-2020,20200273724341729485
1051,ABETH & LULU RICE STORE,Single Proprietorship,26-Jul-2013,Platinum,Active,20-Aug-2019,20-Aug-2020,20200477875100605732
1052,ASI.COM.PH INC.,Corporation,07-Sep-2010,Platinum,Active,28-Aug-2019,19-Sep-2020,202008776612083831275
1053,ALTHEA'S CATERING SERVICES,Single Proprietorship,24-Jul-2013,Platinum,Active,19-Sep-2019,19-Sep-2020,20200777552369811473
1054,AL-RAJHI BUILDERS,Single Proprietorship,19-Sep-2018,Platinum,Active,27-Sep-2019,27-Sep-2020,20200277371635929707
1055,"KOREA CNO TECH CO., LTD.",Foreign Company Organization,19-Sep-2018,Platinum,Active,22-Aug-2019,21-Sep-2020,20200577363826117351
1056,AIMM BUILDER AND CONSTRUCTION SUPPLY,Single Proprietorship,22-Jul-2013,Platinum,Active,18-Oct-2019,23-Nov-2020,20200377274121226892
1057,M.P. LINGAT CONSTRUCTION AND TRADING,Single Proprietorship,22-Jul-2013,Platinum,Active,25-Oct-2019,19-Nov-2020,202002772281414152754
1058,L U LUMBER DEALER AND FURNITURE SHOP,Single Proprietorship,19-Jul-2013,Platinum,Active,14-Oct-2019,14-Oct-2020,20200277172223104424
1059,RONKZ SYSTEM SOLUTIONS,Single Proprietorship,19-Jul-2013,Platinum,Active,16-Sep-2019,16-Sep-2020,20200277112665324112
1060,ISWIMS TRANSPORT HAULING SERVICES INC.,Corporation,19-Jul-2013,Platinum,Active,13-Dec-2019,18-Dec-2020,20200277026902703049
1061,TECHMIX COMPUTERS & GADGETS,Single Proprietorship,19-Jul-2013,Platinum,Active,04-Nov-2019,04-Nov-2020,202002769611217832138
1062,MULTIJECT ENTERPRISES,Single Proprietorship,18-Jul-2013,Platinum,Active,04-Sep-2019,04-Sep-2020,202007769041418733574
1063,"PMM WORKS, INC. (POWER, MANUFACTURING & MARINE WORKS, INC.)",Corporation,24-Sep-2018,Platinum,Active,10-Jan-2020,10-Jan-2021,20200276672634225708
1064,STARKAY TRADING,Single Proprietorship,12-Jul-2013,Platinum,Active,14-Nov-2019,14-Nov-2020,202005763691523919159
1065,DAVAO COMRADES SECURITY AGENCY,Single Proprietorship,09-Jul-2013,Platinum,Active,30-Dec-2019,30-Dec-2020,202005760991420088613
1066,ECOTECHNOLOGY INNOVATIONS ENTERPRISE,Single Proprietorship,28-Sep-2018,Platinum,Active,06-Nov-2019,06-Nov-2020,202007760661841691993
1067,"WINCH MECHANICAL INNOVATIONS & GENERAL CONSTRUCTION, INC.",Corporation,09-Jul-2013,Platinum,Active,11-Dec-2019,13-Dec-2020,20200276023222436447
1068,R. E. PHARMACEUTICALS,Single Proprietorship,28-Sep-2018,Platinum,Active,20-Sep-2019,20-Sep-2020,20200375971126609567
1069,JDK SPARE PARTS & SURPLUS CENTER,Single Proprietorship,09-Jul-2013,Platinum,Active,09-Oct-2019,09-Oct-2020,20200275968398287407
1070,TRIUMPHCARE MEDICAL AND DENTAL SUPPLIES,Single Proprietorship,28-Sep-2018,Platinum,Active,10-Oct-2019,10-Oct-2020,202006758812115330532
1071,DUBC CONST CORP.,Corporation,28-Aug-2013,Platinum,Active,06-Dec-2019,09-Jan-2021,20200279992437673216
1072,BOSTON BUILDER'S CENTER,Single Proprietorship,28-Aug-2013,Platinum,Active,16-Jan-2020,18-Jan-2021,202006799721159266655
1073,TERMS CONCRETE TESTING,Single Proprietorship,06-Sep-2018,Platinum,Active,19-Nov-2019,19-Nov-2020,202007797021267542684
1074,ROADSKY TRAFFIC SAFETY CORPORATION,Corporation,06-Sep-2018,Platinum,Active,15-Jan-2020,15-Jan-2021,202002796121668819039
1075,VANVIN CONSTRUCTION AND SUPPLY,Single Proprietorship,08-Sep-2018,Platinum,Active,26-Sep-2019,26-Sep-2020,202002792691262246346
1076,3 CORE LEADERSTECH CORP,Corporation,10-Sep-2018,Platinum,Active,16-Sep-2019,16-Sep-2020,2020027920368434804
1077,BAGO SHELL SERVICE STATION,Single Proprietorship,12-Aug-2013,Platinum,Active,19-Aug-2019,31-Aug-2020,202002791822130323318
1078,ISNAG BUILDERS & DEVELOPMENT CORPORATION,Corporation,28-May-2009,Platinum,Active,19-Dec-2019,19-Dec-2020,20200679126888223638
1079,TRIPLE EAGLE CONSTRUCTION AND TRADING,Single Proprietorship,08-Aug-2013,Platinum,Active,06-Dec-2019,20-Dec-2020,20200379090757275743
1080,PARTSONS CONSTRUCTION & MANAGEMENT CORPORATION,Corporation,12-Sep-2018,Platinum,Active,30-Aug-2019,30-Aug-2020,202002789021090682505
1081,EMERICH CONSTRUCTION SUPPLY AND TRADING,Single Proprietorship,12-Sep-2018,Platinum,Active,05-Sep-2019,05-Sep-2020,202008786781207808862
1082,HORJE CONSTRUCTION AND SUPPLIES,Single Proprietorship,02-Aug-2013,Platinum,Active,06-Jan-2020,06-Jan-2021,20200778304694254868
1083,"INDRA PHILIPPINES, INC",Corporation,18-Sep-2001,Platinum,Active,24-Oct-2019,24-Oct-2020,202008782611091238281
1084,PTK GROUP INC.,Corporation,01-Aug-2013,Platinum,Active,27-Nov-2019,04-Dec-2020,202003781831352010302
1085,SANOVIZ PHARMACEUTICAL PRODUCTS TRADING,Single Proprietorship,14-Sep-2018,Platinum,Active,03-Sep-2019,29-Oct-2020,202003781781172718777
1086,XIER LEI TRADING,Single Proprietorship,14-Sep-2018,Platinum,Active,20-Dec-2019,20-Dec-2020,20200578121103329724
1087,DUMMY ACCOUNT PLATINUM 2,Single Proprietorship,11-Oct-2012,Platinum,Active,10-Dec-2019,10-Dec-2020,202002780721366632811
1088,L AND S PRINT CRAFT,Single Proprietorship,30-Jul-2013,Platinum,Active,22-Nov-2019,22-Nov-2020,202002780481199095560
1089,TRIPLE TACT IMPORT & EXPORT CORP.,Corporation,29-Jul-2013,Platinum,Active,30-Jul-2019,24-Aug-2020,20200277963516959337
1090,E.B. SOIL DRILLING & GEOTECHNICAL ENGINEERING SERVICES,Single Proprietorship,17-Sep-2018,Platinum,Active,02-Sep-2019,02-Sep-2020,20200577901983351733
1091,TRT GLOBAL SOLUTIONS PHILIPPINES INC,Corporation,10-Sep-2013,Platinum,Active,21-Oct-2019,21-Oct-2020,202005817561477189453
1092,AD & G CONSTRUCTION,Single Proprietorship,28-Aug-2018,Platinum,Active,05-Sep-2019,05-Sep-2020,2020038161164578318
1093,ELEX ONE SOLUTION INC.,Corporation,06-Sep-2013,Platinum,Active,28-Oct-2019,28-Oct-2020,202002814171985882996
1094,PHILIPPINE TELEGRAPH AND TELEPHONE CORPORATION,Corporation,29-Aug-2018,Platinum,Active,03-Sep-2019,07-Sep-2020,20200881366456411127
1095,MACABEES ENTERPRISES,Single Proprietorship,29-Aug-2018,Platinum,Active,31-Jul-2019,28-Sep-2020,202005812832036972887
1096,"P.L. SEBASTIAN CONSTRUCTION,INC.",Corporation,29-Aug-2018,Platinum,Active,02-Sep-2019,05-Sep-2020,2020028126765174003
1097,BJB CONSTRUCTION SUPPLIES AND HARDWARE,Single Proprietorship,06-Sep-2013,Platinum,Active,16-Sep-2019,16-Sep-2020,202002812641936457539
1098,LATEX ENTERPRISES,Single Proprietorship,30-Aug-2018,Platinum,Active,21-Oct-2019,22-Oct-2020,20200381212456865429
1099,"INFRATECH MEDICAL DEVICES, INC.",Corporation,12-Oct-2012,Platinum,Active,27-Sep-2019,17-Oct-2020,20200281209973554306
1100,EDADES AGRI VENTURES,Single Proprietorship,04-Sep-2013,Platinum,Active,29-Nov-2019,29-Nov-2020,20200281173605083681
1101,ROFORDEL CONSTRUCTION,Single Proprietorship,30-Aug-2018,Platinum,Active,28-Aug-2019,11-Sep-2020,202005811721381839182
1102,LKS-RX CONVENIENCE STORE,Single Proprietorship,02-Sep-2013,Platinum,Active,25-Oct-2019,25-Oct-2020,20200380906276992568
1103,MWJ PETRON SERVICE STATION,Single Proprietorship,02-Sep-2013,Platinum,Active,23-Sep-2019,23-Sep-2020,20200880867252447182
1104,UY CONDEV CORPORATION,Corporation,02-Sep-2013,Platinum,Active,19-Nov-2019,13-Dec-2020,20200680732176798910
1105,"ERQ CONSTRUCTION, INC.",Corporation,03-Sep-2018,Platinum,Active,23-Oct-2019,23-Oct-2020,2020028049443451674
1106,"AIRBUS DEFENCE AND SPACE, S.A.",Foreign Company Organization,02-Sep-2013,Platinum,Active,14-Oct-2019,14-Oct-2020,202003804891253701947
1107,MJM PRINTING PRESS AND GENERAL MERCHANDISE,Single Proprietorship,29-Aug-2013,Platinum,Active,21-Jan-2020,21-Jan-2021,20200880342453055763
1108,"NEW WHITELINES REFRIGERATION, AIRCONDITIONING AND ELECTRICALSERVICES",Single Proprietorship,29-Aug-2013,Platinum,Active,19-Dec-2019,19-Dec-2020,20200280335957770178
1109,ZNER CONSTRUCTION AND TRADING,Single Proprietorship,03-Sep-2018,Platinum,Active,22-Oct-2019,22-Oct-2020,20200280306297095170
1110,ONE ELCAR MERCANTILE CORPORATION,Corporation,28-Aug-2013,Platinum,Active,09-Sep-2019,09-Sep-2020,20200780074119787245
1111,OBERTHUR FIDUCIAIRE SAS,Foreign Company Organization,10-Oct-2013,Platinum,Active,30-Sep-2019,30-Sep-2020,20200684547740937262
1112,A4LUCK MARKETING CORPORATION,Corporation,09-Oct-2013,Platinum,Active,12-Nov-2019,08-Dec-2020,202002844531372168303
1113,ALPHA ALLEANZA MANUFACTURING INC.,Corporation,09-Oct-2013,Platinum,Active,27-Dec-2019,27-Dec-2020,202002844451332182414
1114,JETRI ENTERPRISES,Single Proprietorship,04-Oct-2013,Platinum,Active,20-Jan-2020,20-Jan-2021,202007840782105283369
1115,NAND INTERNATIONAL TRADING,Single Proprietorship,04-Oct-2013,Platinum,Active,10-Dec-2019,10-Dec-2020,202008839851848893303
1116,LUMTECH INTERNATIONAL CORPORATION,Corporation,03-Oct-2013,Platinum,Active,08-Jan-2020,08-Jan-2021,2020028394224799558
1117,"LOCKHEED GLOBAL SECURITY AND INVESTIGATION SERVICES, INC.",Corporation,02-Oct-2013,Platinum,Active,28-Oct-2019,28-Oct-2020,20200283759779313368
1118,ARLUSTRE CONSTRUCTION CORPORATION,Corporation,17-Aug-2018,Platinum,Active,28-Aug-2019,28-Aug-2020,202007831771204741880
1119,GOLDEN BERRIES HOTEL AND CONVENTION CENTER,Single Proprietorship,24-Sep-2013,Platinum,Active,04-Sep-2019,04-Sep-2020,20200282958691336381
1120,YGNIM CONSTRUCTION,Single Proprietorship,23-Sep-2013,Platinum,Active,16-Sep-2019,26-Sep-2020,20200282873463397620
1121,NETBOOK TECHNOLOGIES CO.,Partnership,20-Sep-2013,Platinum,Active,25-Nov-2019,25-Nov-2020,202002827961843699381
1122,HORVETECH CONSTRUCTION AND SUPPLY,Single Proprietorship,20-Aug-2018,Platinum,Active,17-Jan-2020,17-Jan-2021,2020028278879844938
1123,JORCAT GENERAL MERCHANDISE,Single Proprietorship,20-Aug-2018,Platinum,Active,24-Sep-2019,29-Oct-2020,20200282754741400595
1124,PSALMIST MUSIC CENTER,Single Proprietorship,19-Sep-2013,Platinum,Active,27-Dec-2019,27-Dec-2020,20200282614393932544
1125,11-16 CONSTRUCTION,Single Proprietorship,18-Sep-2013,Platinum,Active,20-Sep-2019,30-Sep-2020,202007825711529414026
1126,SNQ TRADING,Single Proprietorship,22-Aug-2018,Platinum,Active,06-Dec-2019,06-Dec-2020,202002824271923669663
1127,JP/JK TRADING,Single Proprietorship,13-Sep-2013,Platinum,Active,23-Dec-2019,09-Feb-2021,20200282156632329037
1128,BENSON BUILDERS,Single Proprietorship,12-Sep-2013,Platinum,Active,02-Sep-2019,02-Sep-2020,202002819971910328097
1129,E.F. CABREDAS SURVEYING SERVICES,Single Proprietorship,28-Aug-2018,Platinum,Active,09-Oct-2019,09-Oct-2020,202002819041352439245
1130,"S.D. PLATON CONSTRUCTION, INC.",Corporation,11-Sep-2013,Platinum,Active,30-Oct-2019,06-Nov-2020,20200781842783000138
1131,A'S POWERTECH CORPORATION,Corporation,13-Nov-2013,Platinum,Active,29-Oct-2019,29-Oct-2020,20200387046561012590
