,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
982,Z & L CONSTRUCTION AND SUPPLIES CORPORATION DOING BUSINESSUNDER THE NAMES AND STYLES OF MJJ STORE; JAMES FILLINGSTATION AND MINIMART; AND Z & L CONSTRUCTION AND SUPPLIES,Corporation,24-Jan-2005,Platinum,Active,01-Jun-2020,03-Jun-2021,2005016167440883977
983,TEKTON CONSTRUCTION CORPORATION,Corporation,14-Jan-2016,Platinum,Active,05-Jun-2020,10-Jun-2021,201601158543623232654
984,DIAMOND CMX TRADING CORPORATION,Corporation,17-Feb-2017,Platinum,Active,01-Jun-2020,08-Jun-2021,201702179221246859403
985,"HARDY'S SCHOOL, OFFICE SUPPLIES AND EQUIPMENT AND SERVICES",Single Proprietorship,28-Feb-2018,Platinum,Active,01-Jun-2020,01-Jun-2021,2018021123231249445203
986,R. IBAÑEZ CONSTRUCTION,Single Proprietorship,20-Sep-2017,Platinum,Active,01-Jun-2020,13-Jun-2021,2017091381092034672817
987,MAV MARKETING,Single Proprietorship,28-Feb-2012,Platinum,Active,01-Jun-2020,03-Jun-2021,20120249377989384450
988,JTC GOLDEN FOOD VENTURES CORPORATION,Corporation,11-Nov-2016,Platinum,Active,03-Jun-2020,03-Jun-2021,2016111922741349586876
989,MARZAM CONSTRUCTION AND SUPPLY,Single Proprietorship,20-May-2013,Platinum,Active,01-Jun-2020,01-Jun-2021,20130572060568730455
990,"A.L. SALAZAR CONSTRUCTION, INC.",Corporation,18-Feb-2004,Platinum,Active,18-Jun-2020,18-Jun-2021,20040228921025184606
991,FRAGERR CONSTRUCTION,Single Proprietorship,26-Sep-2005,Platinum,Active,01-Jun-2020,01-Jun-2021,20050983841553501270
992,C.T. LEONCIO CONSTRUCTION AND TRADING,Single Proprietorship,04-Nov-2002,Platinum,Active,01-Jun-2020,24-Jun-2021,2002111200387105389
993,KIRT JOHN TRADING,Single Proprietorship,19-Aug-2015,Platinum,Active,01-Jun-2020,01-Jun-2021,2015081457101754675708
994,CPA PHARMACY,Single Proprietorship,27-Jan-2005,Platinum,Active,01-Jun-2020,01-Jun-2021,20050162431213465555
995,BORDERLINE CONSTRUCTION AND SUPPLY,Single Proprietorship,05-Jul-2007,Platinum,Active,01-Jun-2020,14-Jun-2021,200707148931538229938
996,WEFIX CONSTRUCTION SERVICES INC.,Corporation,31-Mar-2011,Platinum,Active,22-Jun-2020,22-Jun-2021,20110340135939010715
997,HJNS CONSTRUCTION AND SUPPLY,Single Proprietorship,17-Mar-2020,Platinum,Active,03-Jul-2020,03-Jul-2021,2020032144741065959840
998,"JI PRINTERS, INC.",Corporation,09-Dec-2003,Platinum,Active,01-Jun-2020,01-Jun-2021,20031221511923605776
999,INTERNET OF THINGS PHILIPPINES INC.,Corporation,10-Mar-2015,Platinum,Active,04-Jun-2020,04-Jun-2021,2015031293771403449807
