,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
937,"GREAT EASTERN HOTEL, INC.",Corporation,07-May-2012,Platinum,Active,16-Jul-2020,16-Jul-2021,20120552548390109062
938,LYRIC PIANO & ORGAN CORP.,Corporation,27-Sep-2004,Platinum,Active,16-Jul-2020,11-Aug-2021,20040952452124870274
939,VMJL ENTERPRISES,Single Proprietorship,21-Mar-2012,Platinum,Active,17-Jul-2020,17-Jul-2021,201203506731944569148
940,NCO GENERAL MERCHANDISE,Single Proprietorship,20-Jul-2007,Platinum,Active,16-Jul-2020,02-Aug-2021,20070715261677184244
941,"TCGI, INC.",Corporation,11-Nov-2003,Platinum,Active,22-Jul-2020,22-Jul-2021,2003112026633625008
942,GIND CONSTRUCTION AND ENTERPRISES INCORPORATED,Corporation,24-Jan-2013,Platinum,Active,16-Jul-2020,16-Jul-2021,201301646942106366993
943,ZET CONSTRUCTION,Single Proprietorship,17-May-2006,Platinum,Active,16-Jul-2020,16-Jul-2021,200605101851190797008
944,C.S. SANTIAGO CONSTRUCTION COMPANY INC.,Corporation,13-Oct-2005,Platinum,Active,17-Jul-2020,17-Jul-2021,200510857022669748
945,CHAD LOURENCE TRADING AND CONSTRUCTION SERVICES,Single Proprietorship,09-Aug-2016,Platinum,Active,16-Jul-2020,18-Aug-2021,201608180660874045316
946,RMANS ENTERPRISE,Single Proprietorship,26-Oct-2018,Platinum,Active,20-Jul-2020,20-Jul-2021,20181070854100165167
947,LYNCAD ENTERPRISES,Single Proprietorship,06-Jun-2017,Platinum,Active,17-Jul-2020,17-Jul-2021,201706158727922061287
948,INKNOW CORPORATION - DAVAO,Corporation,19-Feb-2016,Platinum,Active,17-Jul-2020,19-Jul-2021,2016021627361030038408
949,THREE POLL BUILDERS AND SUPPLY,Single Proprietorship,19-Feb-2014,Platinum,Active,04-Aug-2020,04-Aug-2021,20140294428491512630
950,"JP ADORABLE ENGINEERING, SALES & SERVICES (JPAESS)",Single Proprietorship,07-Apr-2014,Platinum,Active,16-Jul-2020,16-Jul-2021,20140498911543114561
951,Y&E ENTERPRISES,Single Proprietorship,19-Nov-2012,Platinum,Active,17-Jul-2020,17-Jul-2021,201211620991886653929
952,DELTA PEST TRADING & SERVICES,Single Proprietorship,04-Feb-2009,Platinum,Active,17-Jul-2020,17-Jul-2021,20090224522722319144
953,HONEY MART,Single Proprietorship,25-Jun-2020,Platinum,Active,20-Jul-2020,20-Jul-2021,202006219057356179274
954,SPRINGDEW RESOURCE AND TECHNOLOGY CORPORATION,Corporation,22-Aug-2014,Platinum,Active,17-Jul-2020,17-Jul-2021,201408111968269981731
955,MJAS ZENITH TRADING,Single Proprietorship,25-Jun-2008,Platinum,Active,20-Jul-2020,28-Aug-2021,20080621184932526396
956,TEKNOKRAT CONSULTING,Single Proprietorship,06-Nov-2017,Platinum,Active,16-Jul-2020,13-Aug-2021,201711130972919536420
957,CVAP CONSTRUCTION,Single Proprietorship,08-Nov-2004,Platinum,Active,16-Jul-2020,16-Jul-2021,2004115593160776310
958,MCDHENNIZCE BUILDERS,Single Proprietorship,13-Feb-2018,Platinum,Active,16-Jul-2020,16-Jul-2021,201802115379752935849
959,IRJ TRADING,Single Proprietorship,22-Apr-2016,Platinum,Active,24-Jul-2020,01-Aug-2021,2016041692491310940418
960,IMILJIC MARKETING CENTER,Single Proprietorship,20-Feb-2004,Platinum,Active,22-Jul-2020,23-Jul-2021,2004023010184799319
961,MED-LINE DISTRIBUTOR,Single Proprietorship,10-Jan-2014,Platinum,Active,16-Jul-2020,19-Jul-2021,201401906961589168591
962,JJ TRADING,Single Proprietorship,30-Aug-2018,Platinum,Active,16-Jul-2020,16-Jul-2021,20180881104178480734
963,EC & M CORPORATION,Corporation,05-Oct-2012,Platinum,Active,21-Jul-2020,21-Jul-2021,201210599851511078285
964,ELAND CONSTRUCTION DESIGN & SURVEYS,Single Proprietorship,05-Oct-2012,Platinum,Active,16-Jul-2020,16-Jul-2021,201210600961851382637
965,ALVCO TRADING & CONTRACTOR,Single Proprietorship,29-Apr-2004,Platinum,Active,16-Jul-2020,11-Aug-2021,2004043878785769727
966,EDUARDO J. ALUZAN AGRI-MARINE PRODUCT DEALER,Single Proprietorship,24-May-2010,Platinum,Active,16-Jul-2020,16-Jul-2021,20100533738309018527
967,MAFI MUSKHILA CONSTRUCTION AND SUPPLIES,Single Proprietorship,17-Mar-2020,Platinum,Active,06-Aug-2020,06-Aug-2021,2020032148111478316826
968,STEADFAST EVENTS AND GENERAL SERVICES,Single Proprietorship,19-Nov-2016,Platinum,Active,17-Jul-2020,17-Jul-2021,2016111929161925129512
969,KMS PUBLISHING HOUSE,Single Proprietorship,19-Jun-2009,Platinum,Active,20-Jul-2020,20-Jul-2021,200906272541012323385
970,"INK PRINT ATBP., INC.",Corporation,22-Apr-2013,Platinum,Active,17-Jul-2020,19-Jul-2021,20130470423929157626
971,ALELEN ENTERPRISE,Single Proprietorship,29-Apr-2004,Platinum,Active,16-Jul-2020,12-Aug-2021,2004043876411336519
972,GAMIE CONSTRUCTION & SUPPLY,Single Proprietorship,22-Jan-2014,Platinum,Active,16-Jul-2020,16-Jul-2021,2014019166320047432
973,APPCENTRIC SOLUTIONS INC.,Corporation,22-Oct-2016,Platinum,Active,16-Jul-2020,16-Jul-2021,20161018988862354558
974,BECARO CONSTRUCTION AND SUPPLIES,Single Proprietorship,31-Jul-2014,Platinum,Active,20-Jul-2020,20-Jul-2021,2014071095041334191620
975,R. CABRISTANTE MARKETING INC.,Corporation,30-Jul-2018,Platinum,Active,16-Jul-2020,16-Aug-2021,201807867711665079363
976,MJAS ZENITH GEO-MAPPING AND SURVEYING SERVICES,Single Proprietorship,28-Aug-2013,Platinum,Active,23-Jul-2020,28-Aug-2021,20130879860173066965
977,WATERSOURCE SYSTEM TECHNOLOGY CORP.,Corporation,02-Feb-2015,Platinum,Active,17-Jul-2020,23-Jul-2021,2015021253431964086161
978,LUCKY 4 GASOLINE STATION,Single Proprietorship,20-Jan-2015,Platinum,Active,20-Jul-2020,13-Aug-2021,2015011240181211306095
979,HIRAMS' SUPPLY WHOLESALING,Single Proprietorship,08-Oct-2019,Platinum,Active,16-Jul-2020,16-Jul-2021,201910167801776267054
980,Z.A. CONSTRUCTION,Single Proprietorship,11-Dec-2018,Platinum,Active,20-Jul-2020,20-Jul-2021,20181263401904874993
981,"PACIFICA AGRIVET SUPPLIES, INC. - CEBU",Corporation,31-May-2004,Platinum,Active,17-Jul-2020,17-Jul-2021,2004054072985445565
982,CFM MARKETING,Single Proprietorship,10-Feb-2004,Platinum,Active,16-Jul-2020,16-Jul-2021,20040226941051878988
983,SMT CONSTRUCTION,Single Proprietorship,14-Aug-2012,Platinum,Active,16-Jul-2020,16-Jul-2021,20120857477579054985
984,J. STA. ANA GENERAL MERCHANDISE,Single Proprietorship,13-Jul-2009,Platinum,Active,17-Jul-2020,30-Jul-2021,2009072762721328948
985,MINE PRINTING,Single Proprietorship,01-Mar-2003,Platinum,Active,17-Jul-2020,17-Jul-2021,2003031471633655686
986,KAPITAN PEPE PEST CONTROL,Single Proprietorship,24-Apr-2006,Platinum,Active,16-Jul-2020,16-Jul-2021,200604100191714696864
987,AFAJI BUILDERS,Single Proprietorship,25-Aug-2015,Platinum,Active,16-Jul-2020,16-Jul-2021,2015081461761531259292
988,SENTINEL ENTERPRISES,Single Proprietorship,01-Sep-2014,Platinum,Active,17-Jul-2020,17-Jul-2021,201409112648382362544
989,EAN DISTRIBUTORS,Single Proprietorship,18-Jan-2005,Platinum,Active,16-Jul-2020,16-Jul-2021,20050160621766021512
990,"JACOBS PROJECTS (PHILIPPINES), INC.",Corporation,06-Aug-2008,Platinum,Active,17-Jul-2020,30-Jul-2021,200808591861479544445
991,MAX COPY CENTER,Single Proprietorship,01-Feb-2008,Platinum,Active,20-Jul-2020,20-Jul-2021,20080218547155863644
992,SAM PRINTING PRESS,Single Proprietorship,01-Feb-2008,Platinum,Active,20-Jul-2020,20-Jul-2021,200802185571850039481
993,RJB CONSTRUCTION SERVICES,Single Proprietorship,13-Jul-2020,Platinum,Active,17-Jul-2020,17-Jul-2021,2020072206801848237667
994,KEN CYREL TRADING CONSTRUCTION AND SUPPLY,Single Proprietorship,07-May-2019,Platinum,Active,17-Jul-2020,17-Jul-2021,20190543583818067900
995,SUPPLICON BUILDERS,Single Proprietorship,24-Jun-2015,Platinum,Active,16-Jul-2020,16-Jul-2021,2015061396702140094521
996,RKR JANITORIAL AND GARBAGE HAULING SERVICES CORPORATION,Corporation,11-Nov-2019,Platinum,Active,22-Jul-2020,22-Jul-2021,201911108431341239090
997,"TIBIAO-ANTIQUE N.K. ENTERPRISE, INC.",Corporation,29-Jun-2007,Platinum,Active,16-Jul-2020,16-Jul-2021,200706147851907452188
998,FISHCOME MARKETING,Single Proprietorship,24-Sep-2018,Platinum,Active,16-Jul-2020,16-Jul-2021,20180976658613823561
999,N.A. IBARRA CONSTRUCTION,Single Proprietorship,28-May-2007,Platinum,Active,17-Jul-2020,22-Jul-2021,20070513859455991128
1000,ASIA PACIFIC MANAGEMENT AND RESEARCH GROUP INC,Corporation,19-Apr-2016,Platinum,Active,20-Jul-2020,20-Jul-2021,2016041688182037995460
1001,ANIMOR ENTERPRISES,Single Proprietorship,28-Feb-2014,Platinum,Active,17-Jul-2020,17-Jul-2021,201402952191362660489
1002,CYRUS JAMES BUILDERS AND SUPPLIES,Single Proprietorship,04-Jan-2017,Platinum,Active,17-Jul-2020,01-Aug-2021,201701187596675399802
1003,GECKO FASTENING SOLUTIONS PHILS. INC.,Corporation,13-Feb-2020,Platinum,Active,16-Jul-2020,16-Jul-2021,2020022105881632635872
1004,"BARHEAD SOLUTIONS, INC.",Corporation,06-Feb-2014,Platinum,Active,17-Jul-2020,13-Aug-2021,20140293035277583474
1005,ISABELA SUNRISE TRADING CORPORATION,Corporation,22-May-2013,Platinum,Active,17-Jul-2020,22-Jul-2021,20130572297344894207
1006,"TRIPLE A POWERTECH AUTOMATION SYSTEM, INC.",Corporation,11-Jul-2012,Platinum,Active,17-Jul-2020,17-Jul-2021,20120755708620708920
1007,KGD BUILDERS,Single Proprietorship,24-Feb-2004,Platinum,Active,17-Jul-2020,06-Aug-2021,200402308922788161
1008,D.DOMINGO GASOLINE STATION,Single Proprietorship,27-Sep-2016,Platinum,Active,16-Jul-2020,16-Jul-2021,201609186835633510271
1009,GTH BUILDERS AND DEVELOPERS,Single Proprietorship,19-Jul-2007,Platinum,Active,16-Jul-2020,16-Jul-2021,20070715188201904090
1010,M. ABARRA GEN. MERCHANDISE ELECTRICAL/ELECTRONICS SERVICES,Single Proprietorship,07-Nov-2006,Platinum,Active,21-Jul-2020,21-Jul-2021,20061111633513119383
1011,PACIFICA AGRIVET SUPPLIES INC - TACLOBAN RIZAL BRANCH,Corporation,14-Nov-2011,Platinum,Active,20-Jul-2020,20-Jul-2021,201111453941504984919
1012,ZELSAN REFRESHMENT & CATERING SERVICES,Single Proprietorship,20-Sep-2012,Platinum,Active,04-Aug-2020,04-Aug-2021,201209592541622067308
1013,SUPERIOR MOTOR CORPORATION,Corporation,31-Aug-2012,Platinum,Active,17-Jul-2020,18-Aug-2021,201208581851550358034
1014,DE LAS ALAS SURVEYING & CONSULTANCY SERVICES,Single Proprietorship,16-Aug-2007,Platinum,Active,17-Jul-2020,26-Jul-2021,20070815905564597154
1015,R&L CATERING,Single Proprietorship,23-Mar-2018,Platinum,Active,17-Jul-2020,17-Jul-2021,201803107389892554508
1016,BLUREX CONSTRUCTION & SUPPLY,Single Proprietorship,05-Sep-2016,Platinum,Active,14-Aug-2020,14-Aug-2021,2016091839631212834010
1017,L.A. CLAMOR CONSTRUCTION CORP.,Corporation,10-Jul-2020,Platinum,Active,16-Jul-2020,16-Jul-2021,2020072205802028443602
1018,MEGAFRESH INTERNATIONAL INC.,Corporation,15-Nov-2002,Platinum,Active,20-Jul-2020,20-Jul-2021,200211292561912886089
1019,M.B.L. ARTS & DESIGNS,Single Proprietorship,31-May-2011,Platinum,Active,16-Jul-2020,16-Jul-2021,20110541426246389509
1020,"COMPUTER GRAPHICS, INC",Corporation,03-Mar-2004,Platinum,Active,20-Jul-2020,20-Jul-2021,2004033255615144879
1021,JODEN AUTO PARTS MERCHANDISING,Single Proprietorship,15-Mar-2018,Platinum,Active,17-Jul-2020,17-Jul-2021,201803109434698320274
1022,AL-SUR TRADING,Single Proprietorship,22-Jun-2012,Platinum,Active,20-Jul-2020,20-Jul-2021,20120654755279335658
1023,CARRON AMUSEMENT RIDES CORP.,Corporation,21-Apr-2017,Platinum,Active,22-Jul-2020,22-Jul-2021,201704166550680020693
1024,AVE MARRE' TRADING,Single Proprietorship,28-Aug-2013,Platinum,Active,17-Jul-2020,17-Jul-2021,201308799661504405513
1025,MAYNILAD WATER SERVICES INC.,Corporation,22-Sep-2015,Platinum,Active,22-Jul-2020,22-Jul-2021,2015091491471319359962
1026,JAPSON CONSTRUCTION AND SUPPLY,Single Proprietorship,19-May-2015,Platinum,Active,17-Jul-2020,17-Jul-2021,201505135950380176396
1027,BACARRA LYNK HOLDINGS CORPORATION,Corporation,31-Jan-2019,Platinum,Active,16-Jul-2020,16-Jul-2021,20190157344675124810
1028,ABLE MACHINE INDUSTRIES,Single Proprietorship,13-Oct-2008,Platinum,Active,17-Jul-2020,06-Aug-2021,200810228482121196428
1029,GUILL-BERN CORPORATION,Corporation,20-Jul-2001,Platinum,Active,30-Jul-2020,27-Aug-2021,20010710628811694
1030,DJM HOG FARMING,Single Proprietorship,20-Jun-2019,Platinum,Active,22-Jul-2020,22-Jul-2021,20190637282885307430
1031,HVC SAGITTARIUS COMMERCIAL & CONSTRUCTION,Single Proprietorship,16-Aug-2005,Platinum,Active,20-Jul-2020,20-Jul-2021,20050880361034441467
1032,ARISTIGRAM TRADING,Single Proprietorship,07-Apr-2014,Platinum,Active,17-Jul-2020,17-Jul-2021,201404988742071232640
1033,VIMAN TREATMENT AND RECYCLING SYSTEM CORPORATION,Corporation,20-Dec-2013,Platinum,Active,17-Jul-2020,17-Jul-2021,201312899282089170903
1034,"BOOKS ON WHEELS ENTERPRISES, INC.",Corporation,16-Jul-2004,Platinum,Active,28-Jul-2020,28-Jul-2021,2004074499303797195
1035,SAN FRANCISCO ASSOCIATION OF DIFFERENTLY-ABLED PERSONS MPC,Cooperative,23-Sep-2005,Platinum,Active,22-Jul-2020,06-Aug-2021,2005098362810604148
1036,KITAL PHILIPPINES CORPORATION,Corporation,27-Oct-2003,Platinum,Active,23-Jul-2020,23-Jul-2021,2003104348941856801
1037,MG CONSTRUCTION,Single Proprietorship,31-Aug-2016,Platinum,Active,16-Jul-2020,23-Jul-2021,201608183482745087881
1038,GIFTS GALORE MARKETING,Single Proprietorship,03-Nov-2015,Platinum,Active,30-Jul-2020,30-Jul-2021,201511153027691735072
1039,RICHBIM CONSTRUCTION INC.,Corporation,05-Mar-2020,Platinum,Active,10-Aug-2020,10-Aug-2021,2020032136051895743425
1040,COSINA DE SEÑORITAS FOOD HOUSE,Single Proprietorship,12-Feb-2017,Platinum,Active,20-Jul-2020,20-Jul-2021,20170218022510854262
1041,JAYEL MARKETING,Single Proprietorship,10-Jul-2014,Platinum,Active,24-Jul-2020,24-Jul-2021,201407107683892802605
1042,VCP TRADING INTERNATIONAL CORPORATION,Corporation,04-Aug-2011,Platinum,Active,04-Aug-2020,04-Aug-2021,201108429911965644719
1043,THREE D'S CONSTRUCTION SUPPLY,Single Proprietorship,30-Sep-2019,Platinum,Active,17-Jul-2020,17-Jul-2021,201909185241570837314
1044,LARAWAN STUDIO OFFSET PRESS,Single Proprietorship,15-Feb-2012,Platinum,Active,03-Aug-2020,03-Aug-2021,201202486631100608160
1045,KIDAPAWAN SUPPLIES CENTER,Single Proprietorship,24-Jun-2005,Platinum,Active,17-Jul-2020,16-Aug-2021,20050676851579855973
1046,FAHRENHEIT REF AND AIRCON SERVICE CENTER,Single Proprietorship,18-Nov-2013,Platinum,Active,17-Jul-2020,17-Jul-2021,201311872431205829054
1047,RAFSAN TERMITE CONTROL,Single Proprietorship,30-Apr-2004,Platinum,Active,17-Jul-2020,17-Jul-2021,20040438921526430572
1048,WESTECH WIPI MANUFACTURING CORPORATION,Corporation,14-Nov-2013,Platinum,Active,22-Jul-2020,22-Jul-2021,20131187178275465748
1049,NEW EVANESS EDUCATIONAL SUPPLY AND GENERAL MDSE.,Single Proprietorship,13-Aug-2014,Platinum,Active,21-Jul-2020,05-Aug-2021,2014081109821006623076
1050,V.C.S. VISAYAN CONSTRUCTION SUPPLY CORPORATION,Corporation,09-Aug-2007,Platinum,Active,20-Jul-2020,06-Aug-2021,20070815713737558526
1051,"AIRSMART PRODUCTS AND SERVICES, INC.",Corporation,24-Aug-2009,Platinum,Active,17-Jul-2020,17-Jul-2021,200908283021979489199
1052,COTTON WORLD ENTERPRISES,Single Proprietorship,27-Apr-2011,Platinum,Active,17-Jul-2020,17-Jul-2021,20110440691544916851
1053,VIRCAP LIGHT METAL INDUSTRIES,Single Proprietorship,23-Apr-2014,Platinum,Active,17-Jul-2020,18-Aug-2021,201404100121516048291
1054,LUL GASOLINE STATION,Single Proprietorship,22-Apr-2019,Platinum,Active,17-Jul-2020,17-Jul-2021,201904455122141022433
1055,HPH TECHNICAL SOLUTIONS INC.,Corporation,02-Oct-2015,Platinum,Active,23-Jul-2020,23-Jul-2021,20151015027246651292
1056,BSP & COMPANY INC.,Corporation,01-Oct-2003,Platinum,Active,05-Aug-2020,05-Aug-2021,2003101891347644571
1057,M.E.B.G. GLOBAL TRADING,Single Proprietorship,20-Mar-2019,Platinum,Active,22-Jul-2020,22-Jul-2021,201903495582132975549
1058,HELIOMED CORPORATION,Corporation,21-Apr-2015,Platinum,Active,17-Jul-2020,31-Jul-2021,201504133611909934609
1059,ARW VENTURES CORPORATION,Corporation,26-Jun-2014,Platinum,Active,20-Jul-2020,20-Jul-2021,201406106244918831793
1060,R.M. PAJIMNA BUILDERS,Single Proprietorship,03-Feb-2006,Platinum,Active,20-Jul-2020,20-Jul-2021,2006029358996079119
1061,HEAVY JOHN ENGINEERING CONSULTANCY,Single Proprietorship,09-Jan-2017,Platinum,Active,17-Jul-2020,17-Jul-2021,2017011871831358300745
1062,CHARLES & CLARENS GENERAL MERCHANDISE,Single Proprietorship,19-Oct-2016,Platinum,Active,17-Jul-2020,17-Jul-2021,2016101894351937073546
1063,E. C. SANTOS TENT DEPOT,Single Proprietorship,09-Jul-2020,Platinum,Active,20-Jul-2020,20-Jul-2021,2020072204431750170080
1064,E.B. DE GUZMAN TRADING & CONSTRUCTION,Single Proprietorship,09-May-2017,Platinum,Active,17-Jul-2020,17-Jul-2021,201705163770496771570
1065,PAUL'S ELECTRONICS REPAIR SHOP,Single Proprietorship,29-Mar-2006,Platinum,Active,20-Jul-2020,20-Jul-2021,20060398581773179655
1066,LUCIA CALIXTRO ENTERPRISES,Single Proprietorship,02-Dec-2016,Platinum,Active,17-Jul-2020,17-Jul-2021,2016121910041315496338
1067,LION HEART SECURITY AGENCY,Single Proprietorship,07-May-2020,Platinum,Active,17-Jul-2020,17-Jul-2021,2020052161931553624639
1068,SMU CONSTRUCTION AND SUPPLY,Single Proprietorship,25-May-2018,Platinum,Active,20-Jul-2020,20-Jul-2021,20180597885961634513
1069,JACINTO GERONA CONSTRUCTION,Single Proprietorship,24-Jul-2009,Platinum,Active,05-Aug-2020,05-Aug-2021,200907278502133641702
1070,4 J'S PRINTWORX AND GENERAL MERCHANDISE,Single Proprietorship,18-May-2017,Platinum,Active,05-Aug-2020,05-Aug-2021,201705162155698386679
1071,AE ENTERPRISES,Single Proprietorship,05-Dec-2008,Platinum,Active,17-Jul-2020,17-Jul-2021,20081223762692281090
1072,EC ZURIC BIOTHERAPIES INC.,Corporation,24-May-2013,Platinum,Active,17-Jul-2020,17-Jul-2021,20130572566244285454
1073,MAC KUSINA DE KAFE,Single Proprietorship,16-Apr-2012,Platinum,Active,15-Jul-2020,15-Jul-2021,201204516971691722318
1074,BONING'S TRADING,Single Proprietorship,05-May-2005,Platinum,Active,17-Jul-2020,22-Jul-2021,20050572671441950219
1075,SJB CONTAINERS & MARITIME LOGISTICS,Single Proprietorship,17-Dec-2013,Platinum,Active,21-Jul-2020,21-Jul-2021,201312897131073505458
1076,RJ LOFRANCO SURVEYING SERVICES,Single Proprietorship,06-Sep-2010,Platinum,Active,23-Jul-2020,23-Jul-2021,20100935666515639852
1077,S.D. LEAL GRAPHICS,Single Proprietorship,06-Aug-2004,Platinum,Active,17-Jul-2020,17-Jul-2021,2004084788597545958
1078,"MSV TRANSPORTATION SERVICES, INC.",Corporation,05-Oct-2005,Platinum,Active,21-Jul-2020,21-Jul-2021,20051084781974111066
1079,MULAR MEDICAL DISTRIBUTION INC.,Corporation,15-Jun-2017,Platinum,Active,17-Jul-2020,17-Jul-2021,2017061567311466641889
