Name Of Awarded Company,Amount Awarded
Valenzuela Chicken and Eggs Dealer,1241290.06
SK ENTERPRISES,1241237.0
E.F. Faderon Ricemill,1239000.0
MXC Construction,1238636.68
KCC MALL OF MARBEL,1236000.0
Owen Enterprises,1235000.0
SGR Philippines Inc,1235000.0
DIP Store,1233358.0
SUBWAYS MARKETING,1233000.0
Savepoint Plus Health & Wellness Consultancy Service,1232500.0
Vincent Sea Oil Station,1232400.0
P.I. Medical Supply,1232178.5
HORIZON TRANSPORT TOUR & RENT a CAR CORP.,1232000.0
BIOSITE MEDICAL INSTRUMENTS,1230000.0
National Food Authority,1228750.0
National Food Authority,1227500.0
HERMINIGILDO D. PACATANG,1222120.0
CGS Solid Aircon and Refrigeration Inc.,1221928.75
Vicente Grains Buying Station,1221300.0
RCV Enterprise,1220800.0
"STEFAN'S PHARMACEUTICALS, DRUGSTORE,DISTRIBUTOR & GEN. MERCHANDISE",1218380.0
Tabaco American Grocery Inc.,1216500.0
"LTS RETAIL SPECIALISTS, INC.",1215000.0
Mabini Farm Family Multi-Purpose Cooperative,1213600.0
Affordrugs and General Merchandise,1210000.0
Affordrugs and General Merchandise,1210000.0
Jassian Enterprises,1207440.0
Lucky Stars Grocers,1205005.0
Delac Enterprise,1205000.0
Cebo Development Corporation,1201500.0
4 MARIA'S GENERAL MERCHANDISE,1201100.0
RETA DRUG,1200000.0
MURIX VEGETABLE AND SPICES VENDING,1200000.0
PERALES RICE MILL,1200000.0
JOAS TRADING,1200000.0
Prime Luck Enterprises,1200000.0
"METROTRADE MARKETING AND DISTRIBUTOR, INC.",1200000.0
Abrahamo Enterprises,1200000.0
STERITEX MEDICAL SYSTEM,1200000.0
Josmef Enterprises,1200000.0
Variance Trading Corporation,1200000.0
Respicare Enterprises,1200000.0
Triztan Jhaye's General Merchandise,1200000.0
Medexhealth Corp.,1200000.0
PRO-LIFE HEALTHCARE SYSTEM CORP.,1200000.0
"LIFELINE DIAGNOSTIC SUPPLIES, INC",1200000.0
Apex Grains Endeavor Inc.,1200000.0
JUNIPER 3 PROC. CORP,1200000.0
O. Baldovi Rice Dealer,1200000.0
GANCHE Trading,1200000.0
JOSMEF ENTERPRISES,1199600.0
MC JEB Trading,1199250.0
Agni Grocery,1198326.0
TechnoBio Marketing,1197533.0
M3C TRADING,1197500.0
South East Star Enterprises,1197131.55
Genace Pharma Distributor,1196000.0
DHAN CZAR MARKETING,1194640.0
PLANTERS' TRADING & AGRO SERVICES,1194550.0
MG Serrano Enterprise,1194017.0
LOLO APO GEN. MERCHANDISE,1193500.0
Ensuremed Inc.,1185000.0
Mabuhay Warehouse,1183000.0
Biosite Medical Instruments,1182000.0
ECE MARKETING,1181970.0
LOLO APO GEN. MERCHANDISE,1181656.0
SY SU ENTERPRISE,1181500.0
Betina Kate Store,1181287.8
"INFOBAHN COMMUNICATIONS, INC.",1180802.0
Estrall Marketing,1180000.0
Lemar's Electronics and General Merchandise,1179735.0
NITROX ENTERPRISES,1178550.0
Archinet International Inc.,1177155.0
"Fastlab Diagnostics & Medical Supplies,Rainphil Inc",1176875.0
RCV Enterprise,1175000.0
MC FERRIN BIO AND MEDICAL SUPPLY,1175000.0
BOSS NIK ENTERPRISE,1174290.0
Alturas Supermarket Corporation,1171600.0
Berovan Marketing Incorporated,1170000.0
RETA DRUG,1169825.2
Local Farmers of Libjo,1169700.0
TITANIUM PHARMA,1169400.0
Ej and Jy Wet Market & Enterprises,1167250.0
DMS-Distribution Marketing and Sales Inc.,1166767.2
Necesario Store,1164950.0
3 ANGELS CONSTRUCTION SUPPLIES,1161580.0
Ritech Marketing,1160616.0
Barrameda Rice and Corn Milling,1160000.0
Golden Dell Generic Distributor,1159780.0
MB & SON'S TRADING,1159500.0
BM CUSIPAG AGRICULTURAL SUPPLY,1156080.0
ABEEVAC Distributors,1155000.0
Mendo Enterprises,1154600.0
JOSMEF ENTERPRISES,1153150.0
Bohol Quality Corporation,1153011.4
MONGOL TRADING CORP.,1152000.0
RHENAMAE'S TRADING,1152000.0
"ASSURANCE CONTROLS TECHNOLOGIES CO., INC.",1152000.0
Eagle Pharmaceutical Product Distribution,1152000.0
NATIONAL FOOD AUTHORITY,1150000.0
RCV Enterprise,1150000.0
"5J'S METAL CRAFT & GEN. MDSE., CO. LTD",1150000.0
South East Star Enterprises,1149974.5
McTycoon Marketing,1149250.0
PRINCEPAN CORPORATION,1149068.5
Zymed Medical Distributor,1147000.0
"CT Link Sytems, Inc.",1146000.0
RCV Enterprise,1144500.0
Tri-B Marketing *T,1141744.5
STA. ANA HEALTHCARE PLUS CORPORATION,1140000.0
Random Builders,1138513.03
"Gulayan, Anihan at Sakahan sa Kaunlaran-MPC",1135891.79
MITONI BUSINESS VENTURES,1134500.0
MINDANAO CONSTRUCTION SERVICES & LAND DEVELOPMENT CORPORATION,1134022.5
U-NET DISTRIBUTORS CORP.,1133125.0
ILOILO IZEEM COMMERCIAL,1132800.0
MED ONE MEDICAL EQUIPMENT & SUPPLIES TRADING,1130800.0
KRYPTON INTERNATIONAL RESOURCES SALES & SERVICES INC.,1129000.0
Homero's Rice Store,1128810.0
DMAP TRADING AND MERCHANDISING,1126830.0
Prolife Healthcare System Corp,1126000.0
Ian Terry's General Merchandise,1125000.0
Global Pharma Enterprise,1125000.0
Fast Autoworld Phils. Corporation,1125000.0
GOLDSCOPE ENTERPRISE,1124991.0
ALRV Trading,1123025.0
ILOILO SUPERMART INC.,1120950.0
Kulit's Drugstore,1120937.5
ESCO PHILIPPINES INC.,1120000.0
Bagels Enterprises,1119975.0
JENJUSJEM Gen. Merchandise,1119800.0
SJN Enterprises,1118400.0
CFB MARKETING AND GENERAL MERCHANDISE,1113585.0
PREMIER VENTURES,1113500.0
"Shoepplier, Inc.",1113000.0
LICANDAâ€™S COMMERCIAL,1113000.0
RJR MARKETING,1112500.0
Globels Store,1111000.0
FRESHMAKER TRADING,1110000.0
ABCM ENTERPRISES,1107500.0
J.E. GENERAL MERCHANDISE,1107432.0
Rescue Life Industrial Sales Co.,1107350.0
D'BEAM GENERAL MERCHANDISE CORP.,1107000.0
Dynasty Pharmaceuticals,1106250.0
MACKYâ€™S CARINDERIA AND CATERING SERVICES,1106060.0
"PS-Depot, Ipil",1104128.0
DREI ENTERPRISES,1101450.0
MBB CONSTRUCTION & SUPPLY,1101259.44
E. RAMOS TRADING,1100900.0
BLU ENTERPRISES,1100000.0
F. E. LEE ENTERPRISES,1100000.0
CIRCLE K GAS STATION,1100000.0
DRAKE MARKETING AND EQUIPMENT CORPORATION,1100000.0
DUOMEDICS Enterprises,1100000.0
"8ternity, Inc.",1100000.0
DOCTORS CLINIC AND LABORATORY / MARIA CRISTINA TEOTICO,1100000.0
RGP ENTERPRISES,1100000.0
"ENDURE MEDICAL, INC.",1100000.0
"GREGORIO R. CELESTIAL, SR.",1100000.0
JULIE B. BANTILLO,1100000.0
J AGRO TRADERS CORP,1100000.0
J AGRO TRADERS CORP.,1100000.0
RM Medical Supply and Equipment,1100000.0
PALMA GOLDEN GRAINS RICE & CORN MILL,1100000.0
HEALTHSOLUTIONS ENTERPRISES,1100000.0
R and L Trading,1098200.0
INFINITE MEDICAL TRADING,1097500.0
Donato C. Cruz Trading Corporation,1097386.0
JJKHALID DRUG DISTRIBUTOR,1096887.0
Southbest Marketing Inc.,1094400.0
DOERS MPC,1093500.0
MC JEB TRADING,1093275.0
"PRINCE WAREHOUSE CLUB (MANDAUE), INC.,",1091358.35
MACKYâ€™S CARINDERIA AND CATERING SERVICES,1090120.0
Genruz Const. & Supplies,1089000.0
Davao Oriental Seeds Producers Cooperative(D0SEPCO),1086240.0
Davao Oriental Seed Producers Coop,1086240.0
XYZ GROCERY,1086000.0
JAIME SANTOS RICE MILL,1085000.0
M.A. CATALAN STORE,1085000.0
M.A. CATALAN STORE,1085000.0
SEJAM General Enterprises,1082980.0
EVER BLUE RICE MILL & GRAINS TRADING,1082500.0
JLL SUPERSTORE,1082500.0
"CENTURY PACIFIC FOOD , INC.",1082250.0
MANILA HEALTHTEK INC,1080240.0
UYKINGTEK TRADING,1080000.0
Wilmyr General Merchandise II,1080000.0
FJC RICEMILL AND GRAINS,1080000.0
Farmacia Sheena,1079670.0
JGL Grains Trading,1078800.0
Ariel Sari-Sari Store,1078300.0
Ariel Sari-Sari Store,1078300.0
"B.BRAUN AVITUM PHILIPPINES, INC.",1077640.0
RCS Milling and Rice Trader,1076100.0
Danway Processing Corp.,1075488.0
Prime Luck Enterprises,1075000.0
SAN JUAN DJ PURITY TRADING INC.,1075000.0
SUNRAY'S BUILDERS AND CONSTRUCTION SUPPLIES,1073672.1
F.P. Perez Minimart,1072932.0
DRED ANGLE GENERAL MERCHANDISE,1071900.0
Genruz Const. and Supplies,1071000.0
MG Serrano Enterprise,1070070.4
WI-AL Construction Builders,1069100.0
New Javier Trading Corporation,1068365.0
CHUMS PHARMA DISTRIBUTOR,1067763.0
LVM Food Supply,1067690.0
"Lifelink, Inc.",1065300.0
STS FAST FOODS AND CATERING SERVICES,1064880.0
APT Drug Trading,1064450.0
"Alog & Company, Inc.",1064000.0
Panay Distribution Incorporation,1061001.04
Robustan Inc.,1060000.0
Robustan Inc,1060000.0
CAREMED MEDICAL SUPPLIES,1060000.0
MRL CYBERTEC CORPORATION,1058800.0
Metro Regency Innovation Inc.,1057500.0
"PARAMED Pharmaceuticals, Inc.",1055480.0
"PARAMED Pharmaceuticals, Inc.",1055480.0
Dynasty Pharmaceuticals,1055350.0
Primesolv Technologies Co,1054485.0
Drei Enterprises,1053800.0
Affordrugs and General Merchandise,1051000.0
"LIFELINE DIAGNOSTICS SUPPLIES, INC.",1050720.0
VARIANCE TRADING CORP,1050500.0
JOSEPH RICEMILL CORPORATION,1050000.0
health Solutions Enterprises Inc,1050000.0
Maribel Rice Store,1050000.0
BEROVAN MARKETING INC.,1050000.0
SLB MERCHANDISE,1050000.0
PARAGON MARKETING,1050000.0
Josmef Enterprises,1049860.0
GOLDEN CIRCLE ENTERPRISES,1049250.0
M. DIAZ CURTAINS & SOFA COVERS,1048840.0
FOODSPHERE INCORPORATED,1048574.0
ILOILO YCA-DALE TRADING,1048195.0
JHAYKAYE STORE,1047860.0
Palaya Agriventures OPC,1047636.5
Medical Center Trading Corporation,1046500.0
Medical Center Trading Corporation,1046500.0
"Alog & Company, Inc.",1046500.0
3S Dragon Marketing/ Seanar Shun Sy,1045000.0
TJ MARC SALES CORP.,1044288.0
Saint Joseph Agri-Marketing,1042500.0
ESPERANZA T. LEGASPI SARI-SARI STORE,1042000.0
D128 LODGE,1041600.0
KINGSTAR PHARMA,1040350.0
"Cebu Air, Inc.",1039711.0
Affordrugs and General Merchandise,1037500.0
SALLY-ESTER STORE,1036360.0
GSP Enterprises,1035525.0
Albano Stock and Dairy Farms,1035000.0
NFA Isabela Provincial Office,1035000.0
"Che Enterprises, Molo, Iloilo City",1032366.0
JOELITA C. GULMATICO,1032150.0
GRACIAN GENERAL MERCHANT,1032065.0
RENSIS TRADING,1031141.0
SHOGUN MANAGEMENT & DEVELOPMENT CORPORATION,1030570.0
Puregold Price Club Inc.,1030250.0
BOSS NIK ENTERPRISE,1029100.0
MCS Paper Supply & General Merchandise,1026015.0
ATRIK MARKETING,1026000.0
Tabaco American Grocery Inc.,1025100.0
SUNTECH TRADING & MARKETING,1025000.0
KRESMAN BUYING PALAY,1025000.0
TOLEDO RICE TRADING,1025000.0
BTL MEDICAL TECHNOLOGIES INC.,1024800.0
Ritech Marketing,1024625.0
Southside Biomedical Sales and Services,1024000.0
MMJS PHARMACY AND MEDICAL SUPPLIES,1023432.0
Xamax General Enterprise,1023000.0
BGC Pharmacy,1022710.0
KRYPTON INT'L RESOURCES & SERVICES,1022500.0
Sasha Athena RTW Collections,1021815.0
LEON CULLEN'S TRADING,1021500.0
Pink 24/7 Pharma,1020000.0
"RESPICARE ENTERPRISES, INC.",1020000.0
SEAMMED PHARMA,1020000.0
Josmef Enterprises,1019997.0
JREV Pharma Drug Distributor,1019772.08
ILOILO YCA-DALE TRADING,1018995.0
NVM MARKETING INC.,1018950.0
Procurement Service,1018368.0
CAROL AND CAROL ANN STORE,1017450.0
Ram Food Products Incorporated,1016023.68
MMC STORE,1015500.0
AJ General Merchandise,1015000.0
Zenaida A. Angara Sari-Sari Store,1013963.69
BRIDGES ENTERPRISES,1011600.0
B-Shine Pharma,1011315.72
GREEN TRUST MEDICAL TRADING,1010000.0
Joel L. Mabalot Store,1010000.0
Winegard Marketing,1008113.61
Daniel Store,1008000.0
"LIFECORE BIO INTEGRATIVE, INC.",1008000.0
Macare Medicals Inc.,1008000.0
JIREH & WILHELM MERCHANDISING & GEN. SVCS.,1008000.0
Melcheshoe Trading,1007120.0
Santa Maria Agrarian Reform Community (SMARCC),1006824.0
Global Pharma Enterprise,1006425.0
KINOVETT SCIENTIFIC SOLUTIONS CO.,1004850.0
Bosh Megatrade and Services / Donna Masiglat,1004300.0
EVERJOY DIAGNOSTIC TRADING,1002250.0
JEKAT MEDICAL SUPPLIES AND EQUIPMENT,1001145.0
Dagooc Farm,1001000.0
Northern Malubibit Farmers Irrigation Inc.,1000000.0
Aloag Ricemill,1000000.0
Guillermo Palay Trading & Rice Milling,1000000.0
Aloag Ricemill,1000000.0
Laguna SeedGrowers Agriculture Cooperative,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
THE GENERICS PHARMACY,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
RILEX RICE TRADING,1000000.0
Emergence Corporation,1000000.0
JUSAN PHARMACEUTICAL DIST. AND SUPPLY,1000000.0
BDSCIENTIA MEDICAL AND DIAGNOSTIC SUPPLIES INC,1000000.0
ALVA'S FOOD PROCESSING,1000000.0
BIOSITE MEDICAL INSTRUMENTS,1000000.0
JUSAN PHARMACEUTICAL DIST. AND SUPPLY,1000000.0
GRUPO CLARIS MULTI-PURPOSE COOPERATIVE,1000000.0
NEGROS LPY CORPORATION,1000000.0
NEGROS LPY CORPORATION,1000000.0
"A.M.I. Equipment Services and Solutions, Inc.",1000000.0
RG Meditron,1000000.0
VSAM PHARMACEUTICAL PRODUCT DISTRIBUTION,1000000.0
ALCEL CONSTRUCTION,1000000.0
KORONADAL AGRO MARKETING,1000000.0
1000000,1000000.0
"ENDURE MEDICAL, INC.",1000000.0
LINDE PHILIPPINES (SOUTH) INC.,1000000.0
JUNIPER 3 PROC. CORP,1000000.0
V8 HARDWARE AUTO SUPPLY & GENERAL MERCHANDISE,1000000.0
PEPSONS TRADING,1000000.0
CEBU SURGICAL & MEDICAL ENTERPRISES,999996.0
JADRED DRUG STORE AND MEDICAL SUPPLIES,999980.0
ARVI-MED PHARMA SUPPLIES,999978.0
GOD'S HEALING PHARMACY & PHARMA TRADING,999964.0
V-RICH TRADING & COMPUTER SUPPLIES,999940.0
NGB MARKETING,999915.0
DELA CRUZ RICE AND PALAY TRADING,999900.0
Welmar Merchandising,999850.0
Salveci Enterprises Inc.,999760.0
DNJ PHARMA TRADERS,999750.0
B & E GENERAL MERCHANDISE,999680.0
EMOGEN ENTERPRISES,999680.0
AXN ENTERPRISES,999600.0
R and J Rice Seller,999600.0
Clavite Construction and Supply,999588.0
PHIL PHARMAWEALTH INC.,999500.0
Camarines Norte Seed Grower MPC,999375.0
Gold Medlines Drug Distribution,999255.15
HOLY INFANT DRY GOODS STORE,999244.0
Jhall Marketing & Services,999040.0
Clark Freeport Zone Trading Resources Inc.,999040.0
PRINCEMARK DRUGMARK DISTRIBUTOR,999030.0
Golden Dell Generic Distributor,999000.0
Leo De Villa,999000.0
MC JEB Trading,999000.0
ALLIED BOTANICAL CORPORATION,998841.0
Kleangram Manufacturing Corporation,998016.0
Kleangram Manufacturing Corp,998016.0
MELGRIE PHARMACEUTICAL DISTRIBUTOR,997948.0
D'BEAM GENERAL MDSE. CORP.,997825.0
D'BEAM GENERAL MERCHANDISE,997825.0
RJ AND MJ MERCHANDISE,997500.0
"BEROVAN MARKETING, INC.",997500.0
Romaniques Office Supplies and General Merchandise,997224.0
THYMED ENTERPRISES,997038.0
BTL MEDICAL TECHNOLOGIES INC.,996800.0
JSGA Enterprises,996110.0
JOSEPHINE MORENO ENTERPRISES,995930.0
SHAN CONSTRUCTION AND ENTERPRISES,995625.0
Gold Fortune 3 General Merchandise,995000.0
A.P.E.A. General Merchandise,995000.0
L-Zay Medical Enterprise,995000.0
L-Zay Medical Enterprise,995000.0
A.P.E.A. General Merchandise,995000.0
B-Shine Pharma,994900.0
J. B. Felipe Construction,994523.21
Orlamera Corporation,994500.0
RI Basilio Retail / Rosemarie B. Ituralde,993976.5
LOT 9 GEN. MDSE,993847.5
"MEDICAL TRENDS AND TECHNOLOGIES, INC.",993600.0
"Health Line Medical Distributions, Inc.",993051.49
LYR MARKETING CORPORATION,993000.0
Golden Three 168 Trading Inc.,992256.0
Philippine Red Cross,992000.0
Welmar Merchandising,991626.0
Zuelling Pharma Inc,991200.0
Reta Drug,991100.0
Ellebasy Medicale Trading,990000.0
"Zomedel Gas Center and General Merchandise, Inc.",990000.0
Gay Eatery and Catering Services,990000.0
3K's Sari-Sari Store,989808.0
NONIMA PHARMA TRADING,989420.0
"CSI WAREHOUSE CLUB, INC.",989404.0
LICAY GENERAL MERCHANDISE,988980.0
JLH Medics Enterprise,988482.68
Supplimed Enterprises,986504.89
VMED MEDICAL CO.,986435.91
CLV Grocery,985920.0
JASMEDIN TECHNOLOGY INC.,985137.0
Allday Marts Inc.,984440.0
"Wireless Link Technologies, Inc.",984380.0
PEST SCIENCE CORPORATION,984000.0
TOP-ONE PHARMA - CUBAO BRANCH,982500.0
G and Z Pharmacy,982300.0
Bounty Agro Ventures Incorporated,980000.0
RDC TECHNOLOGY SOLUTIONS,980000.0
DUBC CONSTRUCTION CORPORATION,980000.0
Shasha's Construction & Supplies,979913.13
RUSSEL JOEY GENERAL MERCHANDISE,978775.0
T.O.P. SEVENHUNDRED TRADING,978000.0
NEXGEN BIODEVICES,977500.0
ASSIL ENTERPRISES,976500.0
RILEX RICE TRADING,975000.0
VDS REPAIR AND WELDING SHOP,975000.0
Lyn's Rice & Palay Trading & Feeds Supply,975000.0
Lyn's Rice & Palay Trading & Feeds Supply,975000.0
EMJ Enterprises,975000.0
Joel L. Mabalot,975000.0
Joel L. Mabalot,975000.0
EMJ Enterprises,975000.0
BOSS NIK ENTERPRISE,975000.0
Mina De Oro Agrarian Reform Beneficiaries Multi-Purpose Cooperative (MAREBEMCO),974554.0
PNT TRADING AND GENERAL MERCHANDISE,971903.5
EVO BUILDERS,971318.85
SYNAPSE TRADING,971240.0
STA. ANA HEALTHCARE PLUS CORPORATION,970000.0
MFR Medical Equipment and Supply,970000.0
Multiline General Merchandise,969300.0
MANQUE PROSPERE GENERAL MERCHANDISE,968750.0
EASYLIFE MEDICAL ENTERPRISE,968500.0
LOVMIA MARKETING,967200.0
ROM PHARMA DISTRIBUTOR,966850.0
HLYC TRADING,966563.2
NINGNANG FOOD SERVICE,966450.0
ALTHEA'S CATERING SERVICES,966100.0
UNIVERSAL AGRIVET SUPPLY,966000.0
Zuellig Pharma Corp.,963400.0
JY Bontilao Construction and Enterprises,962111.6
Costales Ricemill,962000.0
Yveng Pharmacy,960382.0
LSM Pharma and Medical Supply,960000.0
Glisher Pharmacy,960000.0
DREI Enterprises,960000.0
"CENTERPOINT SALES & TRADING, INC.",960000.0
Shan Pharmaceutical Dealer and Drugstore,959940.0
RITEMEAT MARKETING,959500.0
SABCARE MARKETING,959340.0
Prolife Healthcare System Corp,958000.0
LOVMIA MARKETING,957700.0
KS Distribution Incorporated,957510.4
Zuellig Pharma,955605.0
Zuellig Pharma Corp,955605.0
Kel'z Pharmaceuticals,955455.0
MA CONSTRUCTION AND SUPPLY,954960.0
HUGO RICE STORES,952000.0
Estrall Marketing,951748.0
NAFC-DA MULTI-PURPOSE COOPERATIVE (NADAMCO),951600.0
NAFC-DA Multi Purpose Cooperative,951600.0
RAMIKE CONSTRUCTION,950090.19
PMR TRADING,950000.0
"DYANMED HEALTHCARE, INC.",950000.0
"StatMed Pharmaceutical, Inc.",950000.0
"Surgico Phils., INC.",950000.0
DYNAMED HEALTHCARE INC.,950000.0
SummerLove General Merchandize OPC,950000.0
NEXGEN BIODEVICES,950000.0
JRA MEDICAL SUPPLIES,950000.0
FIVE-M GENERAL MERCHANDISE,950000.0
"Omnibus Bio-Medical Systems, Inc.",950000.0
LKS Pharmacy,949900.0
LITTLE LEMON CHILDREN'S WEAR HOUSE,949900.0
SV BLUE SKY PHARMA,949200.0
Caracol Store,949150.0
CARACOL STORE,949150.0
MEG ENterprise,949000.0
Wilmyr General Merchandise II,948600.0
PHARMA-MEDIKA PHARMACEUTICALS,948180.0
Clark Freeport Zone Trading Resources Inc.,948074.0
JJC IN PRINTS,947090.0
3E Drug,946960.0
"Panamed Philippines, Inc.",945000.0
BIOTECHNICA Medical Enterprises,945000.0
LRH ENTERPRISES,945000.0
NATH'S GEN. MDSE.,945000.0
XYZ GEN. MDSE.,945000.0
"RADIO MINDANAO NETWORK, INC.",944000.0
Helen's Variety Store,943688.0
NCN Marketing,943500.0
"Asia Pacific Medical and Diagnostics, Inc.",942200.0
CHICKEN ESSENTIALS PH. INC.,941580.0
LICANDAâ€™S COMMERCIAL,941250.0
NVM Marketing INC.,940924.0
JRV TRADERS,939192.0
The Vine Holistic Medical Aesthetics & Spa,939000.0
BIOTECHNICA Medical Supplies,937500.0
VALDORA PHARMA TRADING,936900.0
Mhiradge Enterprises,936265.0
FIRECOACH TRADING,936080.0
LOVMIA MARKETING,936000.0
THY GRACE MEDICAL SUPPLY AND SERVICES,935750.0
Damar Rice Store,934250.0
JB PHARMA & TRADE CENTER,932600.0
Vishelee Marketing,931500.0
Betina Kate Store,930342.27
Pomona Pharmaceutical Distribution,930000.0
ZEST-O CORPORATION,928800.0
SHANEL AND LOUISE ENTERPRISES,928750.0
JOSMEF ENTERRISES,928000.0
SABCARE MARKETING,928000.0
"Berovan Marketing, Inc.",927030.0
"ZAFIRE DISTRIBUTORS, INC.",926000.0
TSH CORPORATION,925575.0
Romy Ramirez,925000.0
Daniel Arteza,925000.0
Costales Ricemill,925000.0
RainPhil Inc.,925000.0
HI5 ENTERPRISES,925000.0
PRO-LIFE HEALTH CARE SYSTEM CORPORATION,924552.0
MRL CYBERTEC CORP,924480.0
BEROVAN MARKETING INC.,922969.0
BEROVAN MARKETING INC.,922969.0
JUS & KAYE GENERAL MERCHANDISE,922024.0
ROBICON PEST CONTROL,920170.0
5J'S METAL CRAFT & GEN. MDSE. CO. LTD,920000.0
Nyer Petron Station,920000.0
MFR Medical Equipment and Supplies,919250.0
MFR Medical Equipment & Supply,919250.0
JAAP GENERAL MERCHANDISE,919000.0
PROCUREMENT SERVICE-DEPARTMENT OF BUDGET AND MANAGEMENT,915200.0
D Beam General Merchandise,914940.0
Jeramy Commercial,914380.0
"Meaco Royal Hotel, Inc.",914250.0
ROSEMARIE L. TANO,914190.0
TIONGSAN HARRISON DEPT. STORE,913575.2
E. RAMOS TRADING,913279.0
"Two Brothers Grocery, Inc.",912923.9
TCCR TRADING,912900.0
MANZIHING CORPORATION,912591.25
"Health Line Medical Distribution, Inc.",911650.0
CSI WAREHOUSE CLUB INC.,911600.0
"CSI WAREHOUSE CLUB, INC.",911600.0
NOEL V ALDEZ,911241.0
Corbridge Group Philippines Inc,910400.0
Daville Pharmaceutical Company,910350.0
Amirjain Store/ Amirjain A. Abdulcadir,910200.72
VICTORINA P. CHAN CO.,909805.0
Costales Ricemill,907425.0
RCV Enterprise,906780.0
Choz-A Medz. Corp.,906704.0
JENRA INCORPORATED,906120.0
Allday Marts Inc.,905000.0
"Lifeline Diagnostics Supplies, Inc.",904000.0
JOAN RUTH P. RAZALAN,902850.0
DLD Commodities Trading,901600.0
"Cebu Air, Inc.",901600.0
SV Blue Sky Pharma,900780.0
Dmap Trading and Merchandising,900020.0
"Compresstech Resources, Inc.",900000.0
JOSMEF ENTERPRISES,900000.0
JOSMARC ENTERPRISES,900000.0
OROSTARS TRADE INCORPORATED,900000.0
"Rebmann, Incorporated",900000.0
AMI Equipment Services and Solutions,900000.0
RMQ Grains Center Corporation,900000.0
RMQ Grains Center Corporation,900000.0
RMQ Grains Center Corporation,900000.0
RMQ Grains Center Corporation,900000.0
RMQ Grains Center Corporation,900000.0
Respicare Enterprises Inc.,900000.0
"NPK Medical Trading, Inc.",900000.0
"NPK Medical Trading, Inc.",900000.0
"NPK Medical Trading, Inc.",900000.0
"NPK Medical Trading, Inc.",900000.0
Mems Pensionne Hauz and Restaurant,900000.0
RMQ Grains Center Corporation,900000.0
RMQ Grains Center Corporation,900000.0
RMQ Grains Center Corporation,900000.0
RMQ Grains Center Corporation,900000.0
RMQ Grains Center Corporation,900000.0
DMAP Trading Corp,900000.0
IRASETH PHARMA INCORPORATED,900000.0
Negen Biodevices,900000.0
Medasia Medical Products Corporation,900000.0
INFINITE ENTERPRISES,899500.0
INFINITE ENTERPRISES,899500.0
Procurement Service,899100.0
ABORQUE-EDEP PHARMACEUTICALS,898446.0
JJKHALID DRUG DISTRIBUTOR,897995.0
Health Options Enterprises,897750.0
DUBBEL MEDICAL CORPORATION,896000.0
Greenland Agri-Business Trading,895800.0
EYLAK TRADING,895699.8
Blue Chip Marketing,895597.95
Golden Dell Generic Distributor,894700.0
SOUTHSIDE BIOMEDICAL,893800.0
KENMART MARKETING,893760.0
Wynnpool Industrial Gases Inc.,893255.0
Eco-Hygiene Institutional Sales Corporation,893000.0
DEN DER TRADING,892500.0
"Endure Medical, Inc.",891850.0
