Name Of Awarded Company,Amount Awarded (in hundred thousands),Company Age
CEBU BUSINESS MATERIALS TRADING COMPANY INC.,2.18,7.041095890410959
CEBU BUSINESS MATERIALS TRADING COMPANY INC.,1.941,7.041095890410959
CEBU BUSINESS MATERIALS TRADING COMPANY INC.,1.3,7.041095890410959
CEBU BUSINESS MATERIALS TRADING COMPANY INC.,0.028,7.041095890410959
CIRCLE TRANSPORT CORPORATION,2.17,10.515068493150684
"ROCK DIWATA BUILDERS, INC.",2.15916,0.0
3J'S & T FOOD SERVICES,2.156,2.736986301369863
PINAMALAYAN TRADING,2.1222,9.104109589041096
FERMA DRUG ENTERPRISES,2.0541,7.821917808219178
CORE SECURITY SOLUTION PROVIDER,2.051438,0.06027397260273973
AVFA GENERAL MERCHANDISE,2.03145,3.0602739726027397
AVFA GENERAL MERCHANDISE,1.08575,3.0602739726027397
SERVICIA MEDICA ENTERPRISES,2.01449,7.317808219178082
SERVICIA MEDICA ENTERPRISES,0.6605,7.317808219178082
SYBICO PETRON STATION,2.0,4.882191780821918
SYBICO PETRON STATION,1.0669985,4.882191780821918
SYBICO PETRON STATION,0.9868189999999999,4.882191780821918
SYBICO PETRON STATION,0.42764,4.882191780821918
ROSTAN GASOLINE SERVICE STATION,2.0,2.2356164383561645
MGC GENERAL ENTERPRISES,1.9992,2.3205479452054796
DUKHEA CONSTRUCTION,1.9929656,7.0
DUKHEA CONSTRUCTION,1.9909313,7.0
DUKHEA CONSTRUCTION,1.9875188000000001,7.0
DUKHEA CONSTRUCTION,1.5367373000000002,7.0
JOUSENN TRADING COMPANY,1.9885,15.978082191780821
JOUSENN TRADING COMPANY,1.97655,15.978082191780821
JOUSENN TRADING COMPANY,1.0534,15.978082191780821
ORAL EDUCATIONAL DISTRIBUTOR,1.9844,17.805479452054794
ORAL EDUCATIONAL DISTRIBUTOR,1.8256,17.805479452054794
GEMMARAINE ENTERPRISES,1.9816,14.602739726027398
GEMMARAINE ENTERPRISES,1.7542,14.602739726027398
COSTSAVER'S SUPERMARKET INC,1.98,8.761643835616438
COSTSAVER'S SUPERMARKET INC,0.514,8.761643835616438
TIGER OIL GAS STATION,1.9741,2.6410958904109587
TIGER OIL GAS STATION,1.972175,2.6410958904109587
TIGER OIL GAS STATION,0.192525,2.6410958904109587
MCJ SUMMIT ENTERPRISE,1.95248,5.063013698630137
HDM TECHNOLOGIES INC.,1.9411995000000002,11.8
HANJENN ENTERPRISES,1.9299,5.671232876712328
BRAINEN GENERAL MERCHANDISE,1.925,12.03013698630137
XAMAX GENERAL ENTERPRISES,1.9034,5.057534246575343
STALL CONSTRUCTION SUPPLIES & SERVICES,1.9,14.126027397260273
G.D.R. CATERING AND PARTY NEEDS,1.89,5.032876712328767
G.D.R. CATERING AND PARTY NEEDS,0.441,5.032876712328767
BIOMEDICO TRADING,1.8612,3.6164383561643834
BIOMEDICO TRADING,0.1185,3.6164383561643834
JAPHET UNLI-SALES TRADING CO.,1.8575,2.095890410958904
JAPHET UNLI-SALES TRADING CO.,1.4054,2.095890410958904
CREATIVEMIST.NET INC.,1.84,5.745205479452054
CREATIVEMIST.NET INC.,0.476,5.745205479452054
CREATIVEMIST.NET INC.,0.28,5.745205479452054
CREATIVEMIST.NET INC.,0.07467,5.745205479452054
GREEN ENERGY TRADING,1.824,10.893150684931507
GREEN ENERGY TRADING,0.6,10.893150684931507
GREEN ENERGY TRADING,0.3,10.893150684931507
EYCB TRADING,1.8105,11.197260273972603
EYCB TRADING,0.976275,11.197260273972603
GENTLE MDV ENTERPRISES,1.8,5.041095890410959
GENTLE MDV ENTERPRISES,1.2,5.041095890410959
"NEWTON INTEGRATED SOLUTIONS, INC.",1.8,13.463013698630137
RIGEL LASER TONER MARKETING,1.8,14.945205479452055
RIGEL LASER TONER MARKETING,1.26,14.945205479452055
RIGEL LASER TONER MARKETING,1.26,14.945205479452055
"JANISSA HEALTHCARE PHILIPPINES, INC.",1.7725,3.5972602739726027
EZMEDS PHARMA CO.,1.75958,0.6219178082191781
ADVENTURE TECHNOLOGY OUTFITTERS,1.758,5.761643835616439
MILAWIN AUTO GLASS & ALUMINUM SUPPLY,1.7506256,6.227397260273973
ORCHIDS BOOKSTORE,1.75,10.449315068493151
ORCHIDS BOOKSTORE,0.2219,10.449315068493151
ORCHIDS BOOKSTORE,0.1061,10.449315068493151
MICEL CORPORATION,1.738645,17.50958904109589
MICEL CORPORATION,1.599,17.50958904109589
MICEL CORPORATION,0.4,17.50958904109589
MICEL CORPORATION,0.2925,17.50958904109589
MICEL CORPORATION,0.026,17.50958904109589
RJC RICE & CORN TRADING,1.705,0.0136986301369863
GOLDEN EGG BUILDER,1.7,5.068493150684931
METRO GLOBE TRADING,1.7,15.32054794520548
BAGUIO'S FINEST SECURITY AGENCY,1.693,11.8
ZY TRADING,1.67475,1.7287671232876711
GCM PHARMACEUTICAL DEALER,1.65,7.2246575342465755
CHOZ-A-MEDZ,1.64491,2.4465753424657533
TWIS CATERING SERVICES,1.63875,4.975342465753425
JF LLAGAS ENTERPRISES,1.63791,2.010958904109589
JF LLAGAS ENTERPRISES,0.13879,2.010958904109589
LA TRINIDAD ELECTRICAL SUPPLY & GENERAL MERCHANDISE,1.63,4.345205479452055
J ARBEY ENTERPRISES,1.608,2.158904109589041
J ARBEY ENTERPRISES,0.0756,2.158904109589041
167 MERCHANDISING,1.585,3.3534246575342466
167 MERCHANDISING,1.4838,3.3534246575342466
VALLERY ENTERPRISES,1.585,15.361643835616439
VALLERY ENTERPRISES,0.272,15.361643835616439
VALLERY ENTERPRISES,0.07545,15.361643835616439
KYROSS DRUG AND MARKETING CO.,1.575,3.956164383561644
KYROSS DRUG AND MARKETING CO.,0.8,3.956164383561644
NIKKI'S MULTI CONCEPTS & CONSTRUCTION SERVICES INC.,1.56608,3.882191780821918
"SILICON VALLEY COMPUTER GROUP PHILS., INC.",1.56,3.9095890410958902
BF MERREN PHARMACEUTICALS,1.555,13.01095890410959
BF MERREN PHARMACEUTICALS,0.5809,13.01095890410959
VILLACASTIN CATERING SERVICES,1.555,2.7643835616438355
NUMERO 6 GENERAL MERCHANDISING,1.54261,5.358904109589041
NUMERO 6 GENERAL MERCHANDISING,0.4648,5.358904109589041
ECD ENTERPRISES,1.53208,4.978082191780822
"DENTAL CONCEPTS, INC.",1.5278794,18.454794520547946
MAK-C GENERAL MERCHANDISE,1.52,8.536986301369863
RSG MARKETING CORPORATION,1.5,10.852054794520548
CEFEKUR GARMENTS INDUSTRY,1.5,6.786301369863014
CEFEKUR GARMENTS INDUSTRY,1.2,6.786301369863014
CEFEKUR GARMENTS INDUSTRY,1.0,6.786301369863014
LUCKYCROWN TRADING,1.4999075,0.11232876712328767
CAMARINES VET PRO PLUS,1.49828,5.279452054794521
CAMARINES VET PRO PLUS,1.49828,5.279452054794521
BLC COMMERCIAL,1.4971,1.884931506849315
PC LANE MARKETING,1.4711,7.227397260273973
PERIA SEAFRONT PENSIONE,1.4441,4.413698630136986
SUN EAST ASIA CORPORATION,1.44,15.04109589041096
SUN EAST ASIA CORPORATION,0.4485,15.04109589041096
INKRITE INK REFILLING STATION,1.44,9.635616438356164
RJS MARKETING,1.43344,17.60821917808219
RJS MARKETING,0.4704,17.60821917808219
AVILA MEDICAL AND HOSPITAL SUPPLIES,1.426,6.542465753424658
AVILA MEDICAL AND HOSPITAL SUPPLIES,0.75,6.542465753424658
SKM COMPUTER TRADING AND GENERAL MERCHANDISE,1.41,9.243835616438357
SKM COMPUTER TRADING AND GENERAL MERCHANDISE,1.0,9.243835616438357
SKM COMPUTER TRADING AND GENERAL MERCHANDISE,0.21,9.243835616438357
MOM ENTERPRISE,1.4,5.558904109589041
MOM ENTERPRISE,1.3654,5.558904109589041
MOM ENTERPRISE,0.32641,5.558904109589041
MOM ENTERPRISE,0.11255,5.558904109589041
MOM ENTERPRISE,0.06,5.558904109589041
PELCOM TRADING,1.39005,3.5835616438356164
PELCOM TRADING,1.2767,3.5835616438356164
PELCOM TRADING,0.692,3.5835616438356164
PELCOM TRADING,0.686,3.5835616438356164
THE NEW BENJO'S DRUGSTORE,1.379,9.175342465753424
THE NEW BENJO'S DRUGSTORE,0.985,9.175342465753424
CDO GENERAL MERCHANDISE,1.3756,17.008219178082193
CDO GENERAL MERCHANDISE,1.3524,17.008219178082193
EC II CONSTRUCTION,1.373705,0.021917808219178082
SIR DAN ENTERPRISES,1.3728,2.202739726027397
COBELLIAM CORP.,1.365,4.545205479452055
"EL GRANDE MEDIKO, INC.",1.3613,1.926027397260274
JOEL'S LECHON MANOK,1.35,3.3424657534246576
"MAPECON PHILIPPINES, INC.",1.35,18.03835616438356
"MAPECON PHILIPPINES, INC.",0.08,18.03835616438356
MEDICAL TEST SYSTEMS INC.,1.34124,16.895890410958906
LINCKT ENTERPRISES,1.32,7.391780821917808
"HLH MARKETING, INC.",1.288,11.295890410958904
SCPD PRINTING SERVICES,1.25,5.134246575342465
MULTIHEALTH SOLUTION ENTERPRISES,1.248,1.6027397260273972
JONIK TRADING & CONSTRUCTION,1.2201,14.753424657534246
PIDDIG BASI MULTIPURPOSE COOPERATIVE,1.2,2.7753424657534245
PIDDIG BASI MULTIPURPOSE COOPERATIVE,0.18,2.7753424657534245
HARBEST AGRIBUSINESS CORPORATION,1.1999,13.331506849315069
HARBEST AGRIBUSINESS CORPORATION,1.1999,13.331506849315069
M7J CONSTRUCTION SUPPLY,1.17885,1.0684931506849316
MEDIX JR. MARKETING,1.1436,6.443835616438356
LUBIEL TRADING,1.143,4.767123287671233
MICAGAS INDUSTRIAL CORPORATION,1.1375,10.547945205479452
AMIANAN SUPERMARKET,1.1328,3.0575342465753423
RPD CHEM ENTERPRISES,1.125,4.191780821917808
RPD CHEM ENTERPRISES,0.7611,4.191780821917808
IMES ENTERPRISES,1.125,11.183561643835617
SEBIO EDUCATIONAL SUPPLY,1.1065,6.863013698630137
EJB TRAPAL CENTER,1.1,2.4356164383561643
EJB TRAPAL CENTER,0.22,2.4356164383561643
EJB TRAPAL CENTER,0.22,2.4356164383561643
DIPOLOG SAVER'S MART,1.09705,9.463013698630137
DIPOLOG SAVER'S MART,0.99,9.463013698630137
KIMBERLY DAWN TRADING,1.071,8.561643835616438
KIMBERLY DAWN TRADING,0.48693739999999996,8.561643835616438
A.V. LAYNES TRADING AND CONSTRUCTION,1.053163,11.53972602739726
A.V. LAYNES TRADING AND CONSTRUCTION,0.473817,11.53972602739726
SONRISE MULTIPURPOSE COOPERATIVE,1.05,10.424657534246576
FAS TRUCKING AND FORWARDING SERVICES,1.05,2.463013698630137
VIRAC JUNCTION HARDWARE,1.04091,11.876712328767123
VIRAC JUNCTION HARDWARE,0.236635,11.876712328767123
CONTACTPOINT INC.,1.0395,8.315068493150685
VM MEDICAL SUPPLY,1.0325,2.536986301369863
KATRINKA'S KITCHEN,1.0272,5.868493150684931
NUTRIDENSE FOOD MANUFACTURING CORPORATION,1.0064,4.167123287671233
NUTRIDENSE FOOD MANUFACTURING CORPORATION,1.0,4.167123287671233
ASIA ELECTRIC TECHNICAL MARKETING CORPORATION,1.0,13.550684931506849
RUSTER MARKETING,0.99995,10.09041095890411
ROANN CONSTRUCTION & SUPPLIES,0.99975,9.238356164383562
ROANN CONSTRUCTION & SUPPLIES,0.3685,9.238356164383562
NIG MARKETING CORPORATION,0.998,14.306849315068494
NIG MARKETING CORPORATION,0.594,14.306849315068494
DOBS EVENTS PLACE,0.976,0.5205479452054794
WINDSWEPT GENERAL MERCHANDISE,0.975,3.4273972602739726
LEGAZPI JEBSON TRADING,0.95486,16.035616438356165
LEGAZPI JEBSON TRADING,0.8978,16.035616438356165
LEGAZPI JEBSON TRADING,0.26542,16.035616438356165
JP/JK TRADING,0.95425,6.276712328767124
GEVANS GENERAL MERCHANDISE,0.9372210000000001,10.076712328767123
GEVANS GENERAL MERCHANDISE,0.520699,10.076712328767123
GARDEN PARTY VENUE AND SUITES,0.936,3.315068493150685
GARDEN PARTY VENUE AND SUITES,0.304,3.315068493150685
GARDEN PARTY VENUE AND SUITES,0.068,3.315068493150685
ST. DANIEL OF PADUA PHARMACY,0.92115,5.232876712328767
ST. DANIEL OF PADUA PHARMACY,0.30288,5.232876712328767
TMSN MARKETING,0.9005,3.3945205479452056
MARIBERT CORPORATION,0.9,7.47945205479452
MARIBERT CORPORATION,0.9,7.47945205479452
MANG JO TRADING,0.9,2.336986301369863
"ROCHE (PHILIPPINES), INC.",0.893452,17.30958904109589
ZYNNAH MI TRADING,0.887,5.0
ZYNNAH MI TRADING,0.887,5.0
ZYNNAH MI TRADING,0.8795,5.0
ZYNNAH MI TRADING,0.84,5.0
ASHER ALLIED MARKETING,0.855,5.413698630136986
ASHER ALLIED MARKETING,0.5157,5.413698630136986
SOTERA PHARMA INCORPORATED,0.845,5.361643835616438
"MERALCO ENERGY, INC.",0.8211839999999999,7.021917808219178
MANILA MERCHANDISING,0.82,15.26027397260274
MANILA MERCHANDISING,0.048,15.26027397260274
MANILA MERCHANDISING,0.0465,15.26027397260274
HENRY IMPORT AND EXPORT CORPORATION,0.81,7.7095890410958905
RC LUCKY GRAPHICS,0.8,6.024657534246575
MARIDAN INDUSTRIES INCORPORATED,0.8,11.317808219178081
ORO COMPUTER CENTER,0.8,4.887671232876713
ORO COMPUTER CENTER,0.425,4.887671232876713
BINGAWAN GASOLINE STATION,0.7999997,3.7150684931506848
BINGAWAN GASOLINE STATION,0.4999997,3.7150684931506848
BINGAWAN GASOLINE STATION,0.3999997,3.7150684931506848
BINGAWAN GASOLINE STATION,0.24999970000000002,3.7150684931506848
DALTHAN PRINTING PRESS,0.78633,12.232876712328768
DALTHAN PRINTING PRESS,0.6,12.232876712328768
MFR MARKETING,0.7861,1.63013698630137
MFR MARKETING,0.7555,1.63013698630137
MFR MARKETING,0.45115,1.63013698630137
MFR MARKETING,0.43757,1.63013698630137
MFR MARKETING,0.41914,1.63013698630137
MFR MARKETING,0.36274,1.63013698630137
MFR MARKETING,0.331445,1.63013698630137
MFR MARKETING,0.3221,1.63013698630137
MFR MARKETING,0.2982196,1.63013698630137
MFR MARKETING,0.281,1.63013698630137
MFR MARKETING,0.26403,1.63013698630137
MFR MARKETING,0.26403,1.63013698630137
MFR MARKETING,0.2535,1.63013698630137
MFR MARKETING,0.2498,1.63013698630137
MFR MARKETING,0.2479,1.63013698630137
MFR MARKETING,0.22325,1.63013698630137
MFR MARKETING,0.211,1.63013698630137
MFR MARKETING,0.15,1.63013698630137
MFR MARKETING,0.1,1.63013698630137
MFR MARKETING,0.07,1.63013698630137
MFR MARKETING,0.0345,1.63013698630137
MFR MARKETING,0.03,1.63013698630137
"LTS DEPARTMENT STORES, INC.",0.7668,11.219178082191782
"LTS DEPARTMENT STORES, INC.",0.16487900000000003,11.219178082191782
CARE4ONE ENTERPRISE,0.75,12.147945205479452
EARM TRADING,0.7497,6.035616438356165
SIGNS OF SUCCESS GENERAL MERCHANDISE,0.743,3.6301369863013697
COSMIC TECH NOLOGIES INCORPORATED,0.742,3.936986301369863
JAVIER MARKETING,0.74,4.482191780821918
HANNAH'S DEPARTMENT STORE,0.7338,11.361643835616439
JASSEN HARRIS INDUSTRIES CORP.,0.726,2.9753424657534246
JASSEN HARRIS INDUSTRIES CORP.,0.49875,2.9753424657534246
"JAMARLI, INC.",0.72,4.854794520547945
RMC TRADING,0.71,15.065753424657535
PULGA DRUG ENTERPRISES,0.7,15.405479452054795
YOLOBUILDERS CO.,0.6965,3.695890410958904
EVERLAST ENTERPRISES,0.6867,3.0383561643835617
ONICARE PHARMA TRADING & GENERAL MERCHANDISE,0.682,9.956164383561644
JAN-M ENTERPRISES,0.68,4.978082191780822
KELSEY'S TRADING,0.675,4.9150684931506845
KELSEY'S TRADING,0.54,4.9150684931506845
KELSEY'S TRADING,0.4,4.9150684931506845
JKRFG UPGRADE BUSINESS SOLUTION CORP.,0.675,2.8547945205479452
DATA HARDWARE & ELECTRICAL SUPPLY,0.6599,4.205479452054795
B-VALM CONSTRUCTION & SUPPLY,0.6517,11.912328767123288
B-VALM CONSTRUCTION & SUPPLY,0.2548,11.912328767123288
COLONIE ENTERPRISES,0.65,15.23013698630137
PINNACLE SUPPLIES AND SERVICES UNLIMITED INC.,0.65,4.397260273972603
AMETHYST PRINTING PRESS,0.65,11.219178082191782
LEYTE PAPERWORLD,0.65,11.846575342465753
LOVELY BAZAR,0.6442,4.928767123287671
KRISTIA COMPUTER SALES & ENTERPRISES,0.62825,4.2465753424657535
BUNAG-CARLOS BUILDERS,0.608,7.920547945205479
ONE NINE ONE TRADING,0.6048,1.367123287671233
ONE NINE ONE TRADING,0.56,1.367123287671233
REYGEM BUILDERS,0.6,14.56986301369863
LOYOSEN'S ENTERPRISE,0.6,3.495890410958904
PG MICRO WORLD COMPUTERS,0.5959,11.134246575342466
PG MICRO WORLD COMPUTERS,0.53,11.134246575342466
SILVER PULP TRADING,0.5949,15.901369863013699
SILVER PULP TRADING,0.0992,15.901369863013699
PHONE PATCH MARKETING,0.59072,11.93972602739726
3KR'S ENTERPRISES,0.571,1.715068493150685
EAGLE PRINTING & PUBLISHING,0.543125,11.334246575342465
EAGLE PRINTING & PUBLISHING,0.09,11.334246575342465
AVESCO MARKETING CORPORATION,0.53,17.715068493150685
WILLY AND SONS CORPORATION,0.52492,2.7041095890410958
BRILLIANT LIGHT TRADING AND ELECTRICAL SERVICES,0.52397,7.6136986301369864
"LSV GLOBAL VENTURES, INC.",0.518,5.4
MNJ TRADING,0.5,6.005479452054795
MNJ TRADING,0.05,6.005479452054795
MNJ TRADING,0.05,6.005479452054795
PINGCON MARKETING CORPORATION,0.49785,8.72054794520548
2 GO GLOBAL INTERNATIONAL CORPORATION,0.495,1.5287671232876712
K-I SOLUTIONS GENERAL MERCHANDISE,0.49,5.273972602739726
K-I SOLUTIONS GENERAL MERCHANDISE,0.466,5.273972602739726
K-I SOLUTIONS GENERAL MERCHANDISE,0.466,5.273972602739726
K-I SOLUTIONS GENERAL MERCHANDISE,0.3,5.273972602739726
UYMATIAO TRADING CORPORATION,0.477,12.169863013698631
UYMATIAO TRADING CORPORATION,0.35,12.169863013698631
GO FORWARD PEST CONTROL,0.4758,5.342465753424658
888 ACY ENTERPRISES,0.4685,12.849315068493151
ZAVIA TRADING,0.465,3.389041095890411
CHER B TRADING,0.4613,4.936986301369863
PRECIOUS PRINCE ENTERPRISES,0.4608,4.6136986301369864
ESCADA MEDICAL SUPPLY,0.46,12.372602739726027
ESCADA MEDICAL SUPPLY,0.37,12.372602739726027
ESCADA MEDICAL SUPPLY,0.29,12.372602739726027
ESCADA MEDICAL SUPPLY,0.12,12.372602739726027
LOCN TRADING,0.4565,4.219178082191781
LOCN TRADING,0.107,4.219178082191781
ART'S ALL IN ONE MARKETING,0.4468,10.682191780821919
CENTURY FAMILY MALL CORPORATION,0.4420342,9.901369863013699
ZAMBOANGA PENINSULA GAS CORPORATION,0.4416,9.520547945205479
H28 BUILDERS AND CONSTRUCTION SUPPLY,0.428965,0.936986301369863
REINLAB CORPORATION,0.42,2.4246575342465753
G STAR MARKETING & SUPPLIES,0.41406,5.2246575342465755
G STAR MARKETING & SUPPLIES,0.266,5.2246575342465755
G STAR MARKETING & SUPPLIES,0.174,5.2246575342465755
G STAR MARKETING & SUPPLIES,0.0852,5.2246575342465755
"KLG INTERNATIONAL, INC.",0.402,15.054794520547945
"THEA COMPUTER SALES, SERVICES & ENTERPRISES",0.4,3.23013698630137
"THEA COMPUTER SALES, SERVICES & ENTERPRISES",0.342,3.23013698630137
"HI-PRECISION DIAGNOSTIC CENTER, INC.",0.4,17.632876712328766
WARLYN CATERING,0.3975,1.5534246575342465
GENSSON TRADE CORPORATION,0.396,9.69041095890411
BRICKSTONE SUPERMART,0.3816,5.254794520547946
NEXCO MEDICAL ENTERPRISES,0.38044,7.6876712328767125
HRI MARKETING,0.3795,3.9178082191780823
CCWP ENTERPRISES,0.37673,4.079452054794521
MIGGY ENTERPRISES,0.375,6.0849315068493155
MIMBO BYTES GENERAL MERCHANDIZING,0.36,9.01917808219178
MIMBO BYTES GENERAL MERCHANDIZING,0.198,9.01917808219178
MIMBO BYTES GENERAL MERCHANDIZING,0.118,9.01917808219178
MIMBO BYTES GENERAL MERCHANDIZING,0.066,9.01917808219178
LYR MARKETING & FURNITURE CENTER,0.35,5.301369863013699
LYR MARKETING & FURNITURE CENTER,0.22832,5.301369863013699
"MULTI-TEKNIKA, DMDS",0.3214,15.210958904109589
LEORUSS ENTERPRISE,0.3178,3.9315068493150687
MLG GREENHOUSE PHARMACEUTICAL TRADING,0.3158,2.947945205479452
SODATRADE CORPORATION,0.3024,4.2904109589041095
DIAMOND INTERIOR INDUSTRIES CORPORATION,0.3013886,13.841095890410958
TWENTY OAKS MARKETPLACE CORP.,0.300308,6.772602739726027
TWENTY OAKS MARKETPLACE CORP.,0.3003,6.772602739726027
TWENTY OAKS MARKETPLACE CORP.,0.0356864,6.772602739726027
TWENTY OAKS MARKETPLACE CORP.,0.0356845,6.772602739726027
TWENTY OAKS MARKETPLACE CORP.,0.027698499999999997,6.772602739726027
TWENTY OAKS MARKETPLACE CORP.,0.027698499999999997,6.772602739726027
TWENTY OAKS MARKETPLACE CORP.,0.02668,6.772602739726027
TWENTY OAKS MARKETPLACE CORP.,0.011592,6.772602739726027
GACUTAN SHELL STATION,0.29256,4.271232876712329
MICROWORKS COMPUTER STORE,0.285,10.068493150684931
KALINISAN CHEMICALS CORPORATION,0.2827,9.67945205479452
KALINISAN CHEMICALS CORPORATION,0.07,9.67945205479452
MARIGOLD STORE,0.27634,17.068493150684933
WASHINGTON ENTERPRISES,0.256,5.884931506849315
JAMIL ENTERPRISES,0.252,17.07945205479452
JAMIL ENTERPRISES,0.20545,17.07945205479452
TPRO GENERAL MERCHANDISE,0.25,8.161643835616438
STERILAB CO.,0.25,12.131506849315068
"BLUE SKY TRADING CO., INC.",0.25,18.153424657534245
ARB ENTERPRISES,0.23454,7.476712328767123
BOTICA ARMITZ,0.23,8.093150684931507
NIMPHARMA DRUG,0.225,15.284931506849315
JNDT TRANSPORT SERVICES,0.22,1.873972602739726
JNDT TRANSPORT SERVICES,0.22,1.873972602739726
JNDT TRANSPORT SERVICES,0.165,1.873972602739726
JNDT TRANSPORT SERVICES,0.11,1.873972602739726
MIKKO'S AGRICULTURAL AND POULTRY SUPPLY,0.218,1.1424657534246576
ANGELITUD TRADING,0.21775,1.4273972602739726
JAC MEDICAL DISTRIBUTORS,0.21,13.306849315068494
CLARENZON MARKETING,0.20256,15.802739726027397
CLARENZON MARKETING,0.095,15.802739726027397
CLARENZON MARKETING,0.0296,15.802739726027397
NEW SAGAY HARDWARE,0.2006,12.608219178082193
ALJON INTERNATIONAL CORPORATION,0.2,17.556164383561644
JL GRACE ENTERPRISES,0.19506,1.1616438356164382
TRIMAX COMPUTER SUPPLIES AND GENERAL MERCHANDISE,0.19,16.353424657534248
ADS DENTAL SUPPLY,0.182,4.178082191780822
PRINCE EDUCATIONAL SUPPLY,0.1804,11.194520547945206
DESMARK CORPORATION,0.17995,8.29041095890411
SBR CONSTRUCTION AND ENTERPRISES,0.1776,0.6684931506849315
PAUL ALLANIE GENERAL MERCHANDISE,0.171,4.082191780821918
TRACMAC MARKETING,0.17,1.5945205479452054
SUNRAY COMMERCIAL,0.15662,4.717808219178083
SUNRAY COMMERCIAL,0.0307,4.717808219178083
ACP INTERIOR DECORATION SERVICES,0.15,0.9205479452054794
BUKIDNON EDUCATIONAL SUPPLY & TRADING,0.14868,11.772602739726027
SANJO MEDIPHARMA PHILS.,0.1485,15.26027397260274
MAVESON ENTERPRISE,0.147,8.126027397260273
MAVESON ENTERPRISE,0.03998,8.126027397260273
MAASIN UNION TRADING,0.147,8.76986301369863
MILOUCH ENTERPRISES,0.13998,16.416438356164385
HEXACOM ENTERPRISES,0.134,10.254794520547945
CB OUTFITS N GARMENTS,0.1316,3.7095890410958905
SEVEN HARVESTS TRADING,0.128,12.038356164383561
"TMVG MULTISALES, INC.",0.12184,6.175342465753425
ICLICK SOLUTIONS,0.1161,5.8
"AGP TRADING, INC.",0.11289600000000001,15.169863013698631
UPTOWN INNOVATIVE PRINTS,0.1066,0.38904109589041097
ABBY DYANNE'S PRINTING PRESS,0.105,2.6931506849315068
GPLUS ENTERPRISES,0.105,6.2904109589041095
FILAM TECH BIOMEDICAL CO.,0.1043,1.3945205479452054
ANG TIAGA TRADING,0.1018,6.832876712328767
"INCA PHILIPPINES, INC.",0.1,14.860273972602739
MANGUBAT ENTERPRISES,0.0992,10.534246575342467
RBNSONS CORPORATION,0.0978,4.326027397260274
A3 & JEM GENERAL ENTERPRISES,0.095,5.441095890410959
BIG BUYS ENTERPRISES,0.08664,2.3534246575342466
BIG BUYS ENTERPRISES,0.026,2.3534246575342466
JOSEPH GRAIN,0.08225,4.238356164383561
PROLOGUE COMPUTER CENTER,0.078,16.221917808219178
VALLEJOS COMMERCIAL,0.07315,9.638356164383561
COCHING ENTERPRISES,0.0672,1.8164383561643835
FIRST PACIFIC FORTUNE COMMERCIAL CORPORATION,0.0639,6.120547945205479
DIGITECH XPRESS SERVICES AND SALES,0.0625,5.46027397260274
"PRYCE GASES, INC.",0.06,2.3917808219178083
BARCOTECH PHILIPPINES INC.,0.0575,0.7013698630136986
JERLIN ENTERPRISES,0.054,4.578082191780822
SQUAREFOOT GRAPHICS & ADS,0.052,6.567123287671233
5 ANGELS TRADING,0.048,5.347945205479452
5 ANGELS TRADING,0.0304,5.347945205479452
5 ANGELS TRADING,0.01198,5.347945205479452
5 ANGELS TRADING,0.009,5.347945205479452
"7TH DCNC WORLDWIDE, INC.",0.04235,3.0246575342465754
THE STABLE EDUCATIONAL SUPPLY,0.0299,10.424657534246576
I.D. POLINAR ENTERPRISES,0.02225,15.58904109589041
AJNF CANDON GASOLINE STATION,0.021,2.356164383561644
DAYON PHARMACEUTICAL,0.0185,11.213698630136987
SELUCIA DEVELOPMENT CORPORATION,0.01678,3.2054794520547945
CHIYAN GENERAL MERCHANDISE,0.01381,5.495890410958904
HALCON MOTOR PARTS AND GENERAL MERCHANDISE,0.011,3.589041095890411
ATA SEAOIL GAS UP AND SERVICE CENTER,0.008,4.413698630136986
VILLCEN ENTERPRISES,0.0075,5.76986301369863
BUTUAN CHAMPION HARDWARE,0.0064,12.128767123287671
