,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
566,STRUKTURA TEKNIKA SERVICES COMPANY,Partnership,19-Aug-2003,Platinum,Active,14-Feb-2020,06-Apr-2021,202002178980483612
567,YR BUILDERS AND SUPPLY,Single Proprietorship,03-Jan-2014,Platinum,Active,14-Feb-2020,14-Feb-2021,202002902301000839622
568,GREEN METRO BUILDERS AND DEV'T. CORP.,Corporation,03-Apr-2019,Platinum,Active,26-Feb-2020,26-Feb-2021,20190447499928879108
569,CRISTOBAL SOUNDS AND LIGHTS SERVICES,Single Proprietorship,20-Feb-2012,Platinum,Active,19-Feb-2020,19-Feb-2021,201202488201111674117
570,MILTON SOUND BUILDERS CORPORATION,Corporation,30-Jan-2019,Platinum,Active,20-Feb-2020,22-Feb-2021,20190157590256975874
571,"JDM TIRES, BATTERIES & SUPPLIES",Single Proprietorship,13-Aug-2012,Platinum,Active,19-Feb-2020,19-Feb-2021,201208574231636200711
572,EXIST CORPORATION,Corporation,06-Feb-2009,Platinum,Active,19-Feb-2020,19-Feb-2021,200902345121211746881
573,SARNIMIAN INLAND RESORT CORP.,Corporation,06-Feb-2015,Platinum,Active,19-Feb-2020,19-Feb-2021,201502125978306085094
574,DESIGN EXCELLENCE HOME & OFFICE SYSTEM CO.,Partnership,06-Jul-2009,Platinum,Active,19-Feb-2020,19-Feb-2021,200907275281158312538
575,NICZIA LABORATORY SUPPLIES,Single Proprietorship,23-Dec-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,2019124410385265158
576,"DE WHITE KATALA, INC.",Corporation,08-Oct-2018,Platinum,Active,18-Feb-2020,18-Feb-2021,201810742324267046
577,RT BAGTANG CONSTRUCTION AND DEV'T CORP.,Corporation,05-Feb-2020,Platinum,Active,17-Feb-2020,17-Feb-2021,2020022097031043908331
578,"MARCOS S. GONZALES CONSTRUCTION COMPANY, INC.",Corporation,03-Mar-2004,Platinum,Active,18-Feb-2020,18-Feb-2021,20040332701106892758
579,BBCO ENTERPRISES,Single Proprietorship,14-Jun-2011,Platinum,Active,20-Feb-2020,20-Feb-2021,20110641713792384593
580,BUTUAN VPH REALTY CORPORATION,Corporation,27-Feb-2018,Platinum,Active,24-Feb-2020,24-Feb-2021,201802112509163900102
581,LIBCAP SUPER EXPRESS CORPORATION,Corporation,19-Apr-2005,Platinum,Active,20-Feb-2020,22-Feb-2021,20050471371217183530
582,LEIVY LANCE RESORT,Single Proprietorship,16-Dec-2016,Platinum,Active,09-Mar-2020,09-Mar-2021,2016121897141237584832
583,ACB BUILDERS AND TRADING,Single Proprietorship,06-Jul-2012,Platinum,Active,19-Feb-2020,22-Feb-2021,20120755449279042932
584,ELIGRE BUILDERS,Single Proprietorship,20-Oct-2015,Platinum,Active,28-Feb-2020,28-Feb-2021,2015101519051446449989
585,PHILINSTRUMENTS CORP.,Corporation,20-Jul-2010,Platinum,Active,24-Feb-2020,30-Mar-2021,201007346961965716690
586,LYNDELLE AGRO INDUSTRIAL SALES,Single Proprietorship,20-May-2013,Platinum,Active,19-Feb-2020,21-Feb-2021,20130572138528675459
587,RC BELLA WASTE MANAGEMENT & DISPOSAL SERVICES,Single Proprietorship,09-Jan-2008,Platinum,Active,26-Feb-2020,01-Mar-2021,20080118155496849772
588,RD DAYAO AGGREGATE AND CONSTRUCTION SERVICES,Single Proprietorship,11-May-2015,Platinum,Active,09-Mar-2020,14-Mar-2021,201505135353328689245
589,"DAVAO PJ FARM SUPPLY, INC.",Corporation,29-Jan-2020,Platinum,Active,03-Mar-2020,03-Mar-2021,2020012089621961603302
590,PHILSOUTH DEVELOPER & ENTERPRISES,Single Proprietorship,15-Feb-2019,Platinum,Active,20-Feb-2020,21-Feb-2021,20190255028244792914
591,"ASTRO BUILDERS AND CONSTRUCTION RESOURCES, INC.",Corporation,01-Oct-2012,Platinum,Active,26-Feb-2020,12-Mar-2021,201210597411384517524
592,MONGOOSE SECURITY AGENCY,Single Proprietorship,27-Feb-2015,Platinum,Active,20-Feb-2020,20-Feb-2021,201502128160491090445
593,SUPER PAGES TRADING,Single Proprietorship,15-Sep-2008,Platinum,Active,20-Feb-2020,26-Feb-2021,200809224121075750034
594,"ZI-GEM INDUSTRIAL SERVICES, INC.",Corporation,07-Aug-2018,Platinum,Active,24-Feb-2020,24-Feb-2021,20180885124879982177
595,TRANCOM ENGINEERING CONSTRUCTION,Single Proprietorship,14-Sep-2004,Platinum,Active,19-Feb-2020,19-Feb-2021,20040951351008746673
596,CENTURY GLASS ALUMINUM SUPPLY AND GENERAL MERCHANDISING,Single Proprietorship,28-Oct-2011,Platinum,Active,29-Apr-2020,29-Apr-2021,201110451331013551170
597,CONJUG8 CORP,Corporation,25-Aug-2016,Platinum,Active,19-Feb-2020,19-Feb-2021,201608182779669139523
598,SOLID MERCHANDISING,Single Proprietorship,05-Aug-2005,Platinum,Active,21-Feb-2020,21-Feb-2021,2005087976108722002
599,HI-R CONSTRUCTION SERVICES,Single Proprietorship,11-Feb-2020,Platinum,Active,20-Feb-2020,20-Feb-2021,202002210362483176048
600,TRUE NORTH MANUFACTURING SERVICES CORPORATION,Corporation,16-Dec-2015,Platinum,Active,28-Feb-2020,28-Feb-2021,2015121569731029702166
601,EMA ENERGYSOLUTIONS ENTERPRISES,Single Proprietorship,13-Mar-2018,Platinum,Active,20-Feb-2020,20-Feb-2021,2018031099531008916499
602,ANMH BUILD OPTIONS SERVICES,Single Proprietorship,16-Nov-2016,Platinum,Active,20-Feb-2020,20-Feb-2021,2016111930951442564959
603,MAV'S ENTERPRISES,Single Proprietorship,20-Jan-2015,Platinum,Active,19-Feb-2020,20-Feb-2021,2015011240731153212562
604,"SAVIOUR MEDEVICES, INC.",Corporation,06-Sep-2002,Platinum,Active,19-Feb-2020,19-Feb-2021,200209119691418797320
605,IRAYA CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,06-Feb-2020,Platinum,Active,19-Feb-2020,19-Feb-2021,202002209814218961765
606,N. G. GUZMAN GENERAL MERCHANDISE,Single Proprietorship,18-Nov-2019,Platinum,Active,17-Feb-2020,17-Feb-2021,20200294101093648553
607,LEADS ENVIRONMENTAL HEALTH PRODUCTS CORP.,Corporation,12-Jan-2012,Platinum,Active,20-Feb-2020,20-Feb-2021,201201468531782308026
608,WEST LOCH PARK HOTEL,Single Proprietorship,16-Sep-2013,Platinum,Active,20-Feb-2020,11-Apr-2021,201309823261754713347
609,"IWAVE, INC.",Corporation,17-Dec-2008,Platinum,Active,14-Feb-2020,14-Feb-2021,202002239131789697921
610,AHMADI BUILDERS,Single Proprietorship,11-Jul-2007,Platinum,Active,14-Feb-2020,14-Feb-2021,20200215037472560883
611,MEDLINK MARKETING,Single Proprietorship,17-Jan-2006,Platinum,Active,14-Feb-2020,14-Feb-2021,20200291841583756068
612,GREAT EASTERN ASIA TRADERS INC.,Corporation,10-Oct-2016,Platinum,Active,20-Feb-2020,20-Feb-2021,2016101883041712865997
613,STRONGLANE CONSTRUCTION & TRADING,Single Proprietorship,20-Apr-2007,Platinum,Active,19-Feb-2020,19-Feb-2021,20070413490348375564
614,MANUEL A. DELA TORRE JR. BUILDERS,Single Proprietorship,15-Sep-2006,Platinum,Active,14-Feb-2020,14-Feb-2021,202002111391098142181
615,BKA CONSTRUCTION AND SURVEYING,Single Proprietorship,10-Dec-2014,Platinum,Active,02-Mar-2020,02-Mar-2021,201412122324118623289
616,MF COMPUTER SOLUTION,Single Proprietorship,09-Oct-2007,Platinum,Active,20-Feb-2020,23-Mar-2021,2007101692790983792
617,G.A. PINEDA CONSTRUCTION,Single Proprietorship,01-Feb-2010,Platinum,Active,19-Feb-2020,19-Feb-2021,201002317321844820986
618,PHILIPPINE SPRING WATER RESOURCES INC,Corporation,08-May-2013,Platinum,Active,19-Feb-2020,23-Feb-2021,201305712201462008020
619,VVER CONSTRUCTION,Single Proprietorship,15-Aug-2006,Platinum,Active,19-Feb-2020,19-Feb-2021,2006081085028054090
620,"INTEGRATED VISUAL SOLUTIONS, INC.",Corporation,03-Feb-2014,Platinum,Active,18-Feb-2020,18-Feb-2021,201402926741077024622
621,LITEHAUZ DRUG STORE,Single Proprietorship,30-Jan-2015,Platinum,Active,24-Feb-2020,18-Mar-2021,2015011253251261159215
622,MSIA EMPLOYEES DEVELOPMENT COOPERATIVE,Cooperative,01-Dec-2014,Platinum,Active,20-Feb-2020,20-Feb-2021,201412121297974419526
623,RISING ERA DYNASTY INC.,Corporation,08-Nov-2018,Platinum,Active,29-Feb-2020,01-Mar-2021,201811689651750066338
624,GOLDEN TILLER CONSTRUCTION AND SUPPLY,Single Proprietorship,21-Jan-2019,Platinum,Active,24-Feb-2020,24-Feb-2021,20190159199459633598
625,DPCS ELECTRONIC ARTS ADVERTISING,Single Proprietorship,29-Jan-2014,Platinum,Active,24-Feb-2020,24-Feb-2021,201401923832145419231
626,YL QUADRANT MEDICAL AND LABORATORY SUPPLIES MARKETING,Single Proprietorship,14-Nov-2019,Platinum,Active,24-Feb-2020,24-Feb-2021,2019119993777319965
627,NEGROS MARKETING,Corporation,28-Feb-2007,Platinum,Active,24-Feb-2020,09-Mar-2021,20070219451405368964
628,"AGTA FORCE SECURITY SOLUTIONS, INC.",Corporation,26-Jun-2019,Platinum,Active,20-Feb-2020,20-Feb-2021,20190636225727585414
629,RGJ SAFETY SALES AND SERVICES CO.,Partnership,19-Mar-2017,Platinum,Active,28-Feb-2020,28-Feb-2021,201703172496930590655
630,TOYOTA - PASONG TAMO INC.,Corporation,27-Feb-2002,Platinum,Active,20-Feb-2020,20-Feb-2021,200202141202027692902
631,AGF ELITEGROUP DISTRIBUTION INC.,Corporation,04-Jul-2012,Platinum,Active,24-Feb-2020,24-Feb-2021,201207553791574804916
632,"GICAR CONSTRUCTION, INC.",Corporation,24-May-2007,Platinum,Active,20-Feb-2020,14-Mar-2021,200705138241229105177
633,G.M. CAPARAS CONSTRUCTION & SUPPLY,Single Proprietorship,02-Feb-2006,Platinum,Active,24-Feb-2020,24-Feb-2021,20060293411014203616
634,ZINGEL ENTERPRISES,Single Proprietorship,26-Oct-2018,Platinum,Active,02-Mar-2020,02-Mar-2021,201810708861652135225
635,MN MACATO BUILDERS,Single Proprietorship,14-Jan-2009,Platinum,Active,20-Feb-2020,20-Feb-2021,200901240951043019264
636,RJAY'S LUMBER & CONSTRUCTION SUPPLY,Single Proprietorship,18-Oct-2010,Platinum,Active,24-Feb-2020,24-Feb-2021,20101036474771498623
637,"FIRST PHILIPPINE SCALES, INCORPORATED",Corporation,01-May-2003,Platinum,Active,24-Feb-2020,24-Feb-2021,20030516091828366320
638,"MEDRISE INTERNATIONAL, OPC.",Corporation,04-Dec-2019,Platinum,Active,20-Feb-2020,20-Feb-2021,20191265741370383292
639,E. G. LUMASANG CATERING SERVICES,Single Proprietorship,18-Dec-2014,Platinum,Active,20-Feb-2020,20-Feb-2021,201412122856216936254
640,LADELICIOUS FOOD CATERING AND SERVICES,Single Proprietorship,07-Dec-2018,Platinum,Active,03-Mar-2020,03-Mar-2021,201812638221962761353
641,TECHXON PHILIPPINES VENTURES,Single Proprietorship,04-Dec-2008,Platinum,Active,21-Feb-2020,21-Feb-2021,20081223726535777680
642,KENNEDY ENERGY AND DEVELOPMENT CORP.,Corporation,09-Jul-2015,Platinum,Active,26-Feb-2020,26-Feb-2021,2015071413731717127933
643,VOZCER CONSTRUCTION & SUPPLY,Single Proprietorship,15-Oct-2015,Platinum,Active,19-Feb-2020,23-Feb-2021,2015101515771755688978
644,"LPS CONSTRUCTION GROUP, INC.",Corporation,22-Dec-2014,Platinum,Active,24-Feb-2020,24-Feb-2021,2014121230431729243287
645,"KER & CO., LTD.",Corporation,05-Jun-2018,Platinum,Active,29-Feb-2020,01-Mar-2021,20180696283953612915
646,SPURWAY ENTERPRISES,Single Proprietorship,25-Jan-2006,Platinum,Active,09-Mar-2020,30-Mar-2021,2006019257374660745
647,"PERSAN CONSTRUCTION, INC.",Corporation,17-Mar-2004,Platinum,Active,24-Feb-2020,24-Feb-2021,20040334741734545150
648,SIOTO CAFE & RESTAURANT,Single Proprietorship,22-Nov-2014,Platinum,Active,17-Feb-2020,17-Feb-2021,20200212059570248063
649,ACT CARE PHARMACY,Single Proprietorship,11-May-2011,Platinum,Active,20-Feb-2020,20-Feb-2021,20110541000219270351
650,BIOHEALTHCARE DISTRIBUTOR,Single Proprietorship,05-Feb-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,201502125875542283716
651,DULSORA TRADING,Single Proprietorship,02-Feb-2011,Platinum,Active,24-Feb-2020,24-Feb-2021,201102382031330217989
652,CEDRIC B. CONSTRUCTION,Single Proprietorship,24-Jan-2011,Platinum,Active,11-Mar-2020,18-Mar-2021,201101378981086258794
653,LOURDES EATERY AND CATERING SERVICES,Single Proprietorship,02-Sep-2014,Platinum,Active,24-Feb-2020,26-Feb-2021,2014091127221770035337
654,RJ DJ TROY CATERING SERVICES,Single Proprietorship,05-Feb-2020,Platinum,Active,20-Feb-2020,20-Feb-2021,2020022097611532515225
655,GJ CAR CARE & PARTS CENTER,Single Proprietorship,29-Jul-2016,Platinum,Active,23-Jun-2020,23-Jun-2021,2016071795461442404658
656,HALCYON MYRIAD CONSTRUCTION AND SUPPLY,Single Proprietorship,08-Jan-2020,Platinum,Active,24-Feb-2020,24-Feb-2021,20200133501793616689
657,JANZEL BUILDERS & SUPPLIES,Single Proprietorship,10-Feb-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,202002210101380361091
658,E. CABANES OFFICE EQUIPMENT & SUPPLIES TRADING,Single Proprietorship,12-Feb-2019,Platinum,Active,20-Feb-2020,20-Feb-2021,201902555991148014834
659,GREEN SEEDS GARDEN AND PLANTREES DEPOT TRADING,Single Proprietorship,08-Nov-2011,Platinum,Active,28-Feb-2020,28-Feb-2021,201111452441095321384
660,"LOCKHEED SECURITY AND INVESTIGATION AGENCY, INC.",Corporation,11-Dec-2013,Platinum,Active,20-Feb-2020,20-Feb-2021,201312891991680279362
661,MD GENERAL SERVICES,Single Proprietorship,16-Jul-2016,Platinum,Active,26-Feb-2020,26-Feb-2021,2016071775251885864267
662,RUSANN MARKETING CORPORATION,Corporation,28-Jan-2004,Platinum,Active,24-Feb-2020,05-Mar-2021,2004012485864347520
663,R.B. ALIANZA BUILDERS AND TRADING,Single Proprietorship,19-Jun-2012,Platinum,Active,20-Feb-2020,26-Feb-2021,201206545401084018039
664,AGRICOM ZAMBOANGA INC.,Corporation,17-May-2013,Platinum,Active,24-Feb-2020,24-Feb-2021,2013057193168902970
665,GIVANO FOOTWEAR INTERNATIONAL CORP.,Corporation,01-Oct-2004,Platinum,Active,20-Feb-2020,02-Mar-2021,2004105290832086155
666,TRI-P FUEL AND OIL DISTRIBUTOR,Single Proprietorship,22-May-2018,Platinum,Active,24-Feb-2020,24-Feb-2021,201805986441036824924
667,SPESNET PHILTRADE CORP,Corporation,01-Jul-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,201707153814513833970
668,"SOUVENIR PUBLICATIONS, INC.",Corporation,24-Mar-2004,Platinum,Active,17-Feb-2020,17-Feb-2021,20200235681571635615
669,"A.M.I. EQUIPMENT SERVICES AND SOLUTIONS, INC.",Corporation,09-Jul-2007,Platinum,Active,24-Feb-2020,27-Feb-2021,20070714977668898546
670,PAGADIAN AGGREGATES & MARKETING,Single Proprietorship,06-Aug-2007,Platinum,Active,19-Feb-2020,23-Feb-2021,200708156521187991815
671,SMS SCHOOL AND OFFICE SUPPLIES & EQUIPMENT,Single Proprietorship,02-Nov-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,2015111529791682063697
672,SAMURAI CONSTRUCTION,Single Proprietorship,20-Sep-2007,Platinum,Active,20-Feb-2020,27-Feb-2021,200709165491648161302
673,FELEA BIOMED ENTERPRISES,Single Proprietorship,06-Nov-2013,Platinum,Active,20-Feb-2020,20-Feb-2021,20131186407632147896
674,KINGSVILLE MERCHANDISING,Single Proprietorship,23-Jul-2007,Platinum,Active,20-Feb-2020,20-Feb-2021,20070715301138858810
675,RACKY MIX FOOD SUPPLIES AND CATERING SERVICES,Single Proprietorship,13-Jan-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,201501123828595858764
676,"HANG DA LIAN HE AVIATION EQUIPMENT CO., LTD.",Foreign Company Organization,27-Jan-2020,Platinum,Active,20-Feb-2020,20-Feb-2021,202001549815569445
677,MINDANAO ROCK,Single Proprietorship,05-Feb-2004,Platinum,Active,17-Feb-2020,18-Feb-2021,2020022611458759056
678,"BGC PHILBUILDER, INC.",Corporation,28-Oct-2009,Platinum,Active,24-Feb-2020,21-Mar-2021,20091050432326410614
679,DULDULAO EATERY & SARI-SARI STORE,Single Proprietorship,16-Feb-2007,Platinum,Active,20-Feb-2020,22-Feb-2021,20070212701682378752
680,CHINA RAILWAY DESIGN CORPORATION,Corporation,13-Feb-2020,Platinum,Active,24-Feb-2020,24-Feb-2021,2020022106641812556376
681,VFD CONSTRUCTION AND SUPPLIES,Single Proprietorship,25-Jan-2018,Platinum,Active,24-Feb-2020,06-Mar-2021,201801117988386566405
682,BBB INDUSTRIAL EQUIPMENT DEALERSHIP AND RENTALS,Single Proprietorship,05-Aug-2011,Platinum,Active,17-Feb-2020,17-Feb-2021,202002430291314866471
683,CONPLAS BUILDERS CORPORATION,Corporation,25-Aug-2016,Platinum,Active,20-Feb-2020,20-Feb-2021,2016081827492002736489
684,BABY DOLL TRADING,Single Proprietorship,02-Mar-2015,Platinum,Active,26-Feb-2020,06-Mar-2021,201503128392111122432
685,5N BUILDER & CONSTRUCTION SUPPLIES,Single Proprietorship,06-Dec-2018,Platinum,Active,19-Feb-2020,19-Feb-2021,20181264097955057831
686,NAIR CONSTRUCTION AND ENGINEERING,Single Proprietorship,01-Sep-2016,Platinum,Active,24-Feb-2020,24-Feb-2021,201609183530712260410
687,JFIDES CONSTRUCTION AND SUPPLY,Single Proprietorship,03-Dec-2018,Platinum,Active,24-Feb-2020,24-Feb-2021,2018126482212152166
688,WINLEI CONSTRUCTION AND SUPPLY,Single Proprietorship,22-Jan-2010,Platinum,Active,19-Feb-2020,19-Feb-2021,20100130557733558087
689,NEMRAC MEDICAL AND PHARMA SUPPLIES CORP.,Corporation,10-Apr-2013,Platinum,Active,20-Feb-2020,18-Mar-2021,20130469768284162656
690,"VIRGILIO M. ROMERO STORE, EATERY & PHOTO COPY",Single Proprietorship,02-Jan-2012,Platinum,Active,20-Feb-2020,20-Feb-2021,201201463261059948299
691,"VERGEL3 CONSULT, INC.",Corporation,21-Mar-2018,Platinum,Active,01-Mar-2020,01-Mar-2021,2018031078461869749596
692,KVAR ELECTRICAL SERVICES,Single Proprietorship,23-Jul-2015,Platinum,Active,21-Feb-2020,21-Feb-2021,20150714296731662971
693,"MMA COMPETENT MANPOWER AND GENERAL SERVICES, INC.",Corporation,16-Aug-2017,Platinum,Active,26-Feb-2020,20-Mar-2021,2017081452911441403166
694,BG'S MARKETING,Single Proprietorship,02-Feb-2009,Platinum,Active,20-Feb-2020,20-Feb-2021,200902244581435064088
695,PATVILLE PHARMA TRADING,Single Proprietorship,30-Apr-2004,Platinum,Active,20-Feb-2020,06-Mar-2021,20040438901550264707
696,IPR SEPTIC TANK SERVICES,Single Proprietorship,16-Feb-2007,Platinum,Active,20-Feb-2020,26-Feb-2021,200702127051327338578
697,PONTIFEX CORPORATION,Corporation,10-Jan-2014,Platinum,Active,05-Mar-2020,07-Mar-2021,20140190639428414302
698,SABANG CONSTRUCTION,Single Proprietorship,03-Feb-2020,Platinum,Active,20-Feb-2020,20-Feb-2021,2020022094051041860828
699,FOTOJAYA STUDIO,Single Proprietorship,02-Sep-2016,Platinum,Active,24-Feb-2020,24-Feb-2021,201609183702758336507
700,"DAVAO SECURITY & INVESTIGATION AGENCY, INC.",Corporation,05-Sep-2007,Platinum,Active,19-Feb-2020,19-Feb-2021,20070916281866072040
701,OCCIDENTAL PEST EXTERMINATOR,Single Proprietorship,15-Dec-2015,Platinum,Active,21-Feb-2020,07-Mar-2021,201512156878335496291
702,ROYAL ONE GENERAL MERCHANDISE,Single Proprietorship,15-Aug-2011,Platinum,Active,17-Feb-2020,17-Feb-2021,202002432671859805800
703,RDJD CONSTRUCTION,Single Proprietorship,05-Sep-2019,Platinum,Active,24-Feb-2020,24-Feb-2021,20190923193427770840
704,CLMA PHARMACEUTICALS,Single Proprietorship,27-May-2005,Platinum,Active,24-Feb-2020,11-Mar-2021,20050574351872022816
705,JARBI GENERAL MERCHANDISE,Single Proprietorship,22-Jan-2019,Platinum,Active,20-Feb-2020,20-Feb-2021,201901590181623953090
706,"PACO ROMAN DRUG, INC.",Corporation,20-Feb-2006,Platinum,Active,24-Feb-2020,24-Feb-2021,20060239461264403843
707,PJL MARKETING INCORPORATED,Corporation,18-Jul-2011,Platinum,Active,24-Feb-2020,24-Feb-2021,2011071392741164607400
708,ASPIRE MEDIA TECHNOLOGIES AND VENTURES INC.,Corporation,04-Nov-2019,Platinum,Active,17-Feb-2020,17-Feb-2021,202002122142131191249
709,JODEL CONSTRUCTION SUPPLY AND MERCHANDISE,Single Proprietorship,30-May-2013,Platinum,Active,21-Feb-2020,13-Mar-2021,2013057306727965229
710,CHAMPION TRADING AND OFFICE SUPPLIES,Single Proprietorship,15-Feb-2016,Platinum,Active,20-Feb-2020,20-Feb-2021,201602161902496842388
711,RONMERC CONSTRUCTION AND SUPPLY,Single Proprietorship,05-Apr-2018,Platinum,Active,20-Feb-2020,20-Feb-2021,2018041059831938255343
712,G.E.C PRODUCTIONS,Single Proprietorship,09-Feb-2018,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021156471420294889
713,HERCULES PUBLICATION ENTERPRISES,Single Proprietorship,22-Sep-2008,Platinum,Active,20-Feb-2020,20-Feb-2021,200809225321690090375
714,EDWIN ERWIN SISON CONSTRUCTION,Single Proprietorship,06-Jul-2007,Platinum,Active,24-Feb-2020,24-Feb-2021,20070714945541167784
715,BB CONSTRUCTION SUPPLY,Single Proprietorship,29-Jan-2015,Platinum,Active,03-Mar-2020,03-Mar-2021,201501125137964087225
716,"METRO GUARD SECURITY OF THE PHILIPPINES, INC.",Corporation,05-Sep-2007,Platinum,Active,19-Feb-2020,19-Feb-2021,200709162831537870807
717,PORTERA TRADING & PEST CONTROL SERVICES,Single Proprietorship,02-May-2014,Platinum,Active,20-Feb-2020,20-Feb-2021,201405101007739767797
718,KING ROWELL II LUMBER AND HARDWARE,Single Proprietorship,06-Sep-2010,Platinum,Active,17-Feb-2020,17-Feb-2021,20200235662842464589
719,WLK TRADING,Single Proprietorship,04-Jul-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,201707153527160612699
720,JUCONS CONSTRUCTION & SUPPLY,Single Proprietorship,29-Jan-2007,Platinum,Active,24-Feb-2020,13-Mar-2021,200701123951341129853
721,D' JLH BUILDERS CORPORATION,Corporation,08-Oct-2008,Platinum,Active,14-Mar-2020,14-Mar-2021,200810227761599232485
722,BERNS ENGINEERING SALES & SERVICES,Single Proprietorship,15-Jul-2013,Platinum,Active,17-Feb-2020,28-Feb-2021,20200276444707575209
723,JADE CONSTRUCTION,Single Proprietorship,08-Nov-2018,Platinum,Active,26-Feb-2020,26-Feb-2021,20181169118214773101
724,THE POMELO HOME CORPORATION,Corporation,07-Nov-2018,Platinum,Active,14-Mar-2020,14-Mar-2021,201811693941800840647
725,ARMD CONSTRUCTION AND GENERAL MERCHANDISE,Single Proprietorship,23-May-2014,Platinum,Active,20-Feb-2020,08-Mar-2021,2014051029171455122987
726,JK2CS CONSTRUCTION & TRADING CORP.,Corporation,09-Nov-2009,Platinum,Active,20-Feb-2020,20-Feb-2021,200911294911097703973
727,SOLARIX ENTERPRISE,Single Proprietorship,20-Oct-2015,Platinum,Active,29-Feb-2020,01-Mar-2021,2015101517791891150662
728,"SAS SHIPYARD, INC.",Corporation,18-Aug-2014,Platinum,Active,24-Feb-2020,07-Mar-2021,201408111482161755720
729,HOPPERS' BUILDERS,Single Proprietorship,13-Aug-2007,Platinum,Active,24-Feb-2020,05-Mar-2021,20070815821871708638
730,PROSIA ENTERPRISES,Single Proprietorship,15-Jul-2011,Platinum,Active,24-Feb-2020,24-Feb-2021,20110742517534155593
731,ARTVIL GENERAL MERCHANDISE,Single Proprietorship,07-Feb-2005,Platinum,Active,20-Feb-2020,20-Feb-2021,20050263871178314141
732,"CENTRAL WEST MEDICALE, INC.",Corporation,06-Feb-2020,Platinum,Active,02-Mar-2020,02-Mar-2021,202002209915437445030
733,PERFORMANCE BUILDERS & DEVELOPERS CORPORATION,Corporation,12-Oct-2005,Platinum,Active,20-Feb-2020,26-Feb-2021,20051019397474706788
